學校代碼,學校名稱,lat,lng
114610,市立歸南國小,22.9638483,120.2878261
114611,市立保西國小,22.9924807,120.2934525
114612,市立大潭國小,22.9143271,120.2716255
114613,市立關廟國小,22.956979,120.3310449
114614,市立五甲國小,22.5981505,120.3339649
114615,市立保東國小,22.9943772,120.3087629
14625,市立大埔國小,24.905644,121.366478
14626,市立民義國小,24.9118949,121.375543
14627,市立成福國小,24.933094,121.405542
14628,市立大成國小,24.0912033,120.5475412
14629,市立建安國小,25.0293537,121.546212
14630,市立插角國小,24.872164,121.405296
14631,市立有木國小,24.8537564,121.4371211
14632,市立五寮國小,24.8589276,121.3597716
14633,市立中和國小,24.9999388,121.5015935
14634,市立復興國小,24.989664,121.501898
14635,市立興南國小,24.9869863,121.5095508
14636,市立秀山國小,24.9943296,121.520873
14637,市立積穗國小,24.99916,121.4814609
14638,市立自強國小,24.9983879,121.471818
14639,市立錦和國小,24.9893057,121.4896119
14640,市立景新國小,24.9895503,121.5157675
14641,市立永和國小,25.0033711,121.516948
14642,市立秀朗國小,24.9996278,121.5219896
14643,市立頂溪國小,25.015532,121.511603
14644,市立網溪國小,25.0130556,121.5194444
14645,市立永平國小,25.008155,121.5052769
14646,市立土城國小,24.972563,121.4424728
14647,市立清水國小,24.2666965,120.5733603
14648,市立頂埔國小,24.9562302,121.4144033
14649,市立廣福國小,24.9848126,121.4471127
14650,市立汐止國小,25.0667758,121.6550344
14651,市立長安國小,25.0495306,121.5301139
14652,市立保長國小,25.071773,121.680851
14653,市立崇德國小,25.0695778,121.6691866
14654,市立北港國小,25.0888467,121.6452485
14655,市立北峰國小,25.0636712,121.6324198
14656,市立東山國小,25.0600444,121.7000861
14657,市立白雲國小,25.04766,121.618851
14658,市立萬里國小,25.1761066,121.6881873
14659,市立野柳國小,25.2054436,121.6893652
14660,市立大鵬國小,24.1780307,120.6654578
14661,市立大坪國小,25.167115,121.63845
14662,市立崁腳國小,25.16038,121.64937
14663,市立金山國小,25.222905,121.636599
14664,市立中角國小,25.239723,121.630602
14665,市立三和國小,24.2193616,120.6673885
14666,市立新店國小,24.9530138,121.5403764
14667,市立直潭國小,24.9377936,121.5309584
14668,市立青潭國小,24.9527542,121.5529842
24640,縣立內城國(中)小,24.7188831,121.6875013
24643,縣立壯圍國小,24.801586,121.8144454
24644,縣立古亭國小,24.7712866,121.7982169
24645,縣立公館國小,24.4994036,120.8277823
24646,縣立過嶺國小,24.759,121.81459
24647,縣立大福國小,24.801586,121.8144454
24648,縣立新南國小,24.6882972,120.8848367
24649,縣立五結國小,24.687331,121.7991388
24650,縣立學進國小,24.7066136,121.7712162
24651,縣立中興國小,24.8666921,121.0284066
24652,縣立利澤國小,24.665638,121.827228
24653,縣立孝威國小,24.6966747,121.8114368
24654,縣立冬山國小,24.6325383,121.7897817
24655,縣立東興國小,24.8048308,121.0322829
24656,縣立順安國小,24.6550203,121.7633917
24657,縣立武淵國小,24.6613833,121.7979657
24658,縣立廣興國小,23.8757154,120.3622956
24659,縣立大進國小,24.6336259,121.7159821
24660,縣立柯林國小,24.6761111,121.7312889
24661,縣立三星國小,24.6664834,121.6496762
24662,縣立大洲國小,24.6615049,121.6189375
24663,縣立憲明國小,24.6615049,121.6189375
24664,縣立萬富國小,24.6794674,121.6886268
24665,縣立大隱國小,24.6681158,121.7128583
24668,縣立四季國小,24.4874013,121.4266877
24669,縣立南山國小,24.4378986,121.3804702
24670,縣立大同國小,23.4609947,120.2404938
24671,縣立寒溪國小,24.6096865,121.6871673
24672,縣立南澳國小,24.4672359,121.8011813
24673,縣立碧候國小,24.4741303,121.7847646
24674,縣立武塔國小,24.4452137,121.7776212
24675,縣立澳花國小,24.329409,121.739711
24676,縣立東澳國小,24.5216936,121.8325507
24677,縣立金岳國小,24.4452137,121.7776212
24678,縣立金洋國小,24.4259751,121.7491995
24698,縣立人文國(中)小,24.8599032,121.8197845
24701,縣立清溝國小,24.6644194,121.7640437
31320,私立新興高中附設國小部,25.015846,121.284961
31326,私立大華高中附設國小部,24.882732,121.1744393
31601,私立福祿貝爾國小,24.8537321,121.214521
31602,私立諾瓦國小,24.8445217,121.177671
31603,私立有得國(中)小,24.98035,121.251597
31604,私立康萊爾國(中)小,24.999609,121.2966179
33602,市立青園國小,25.0177213,121.2178072
44639,縣立信勢國小,24.8991651,121.0386613
44640,縣立湖口國小,24.878652,121.0602196
44641,縣立山崎國小,24.8718997,120.9986242
44642,縣立長安國小,25.0495306,121.5301139
44643,縣立中興國小,24.8666921,121.0284066
44644,縣立華興國小,24.8741105,121.020391
44645,縣立橫山國小,22.7685564,120.379669
44646,縣立田寮國小,24.7049539,121.1058343
44647,縣立大肚國小,24.1538258,120.546625
44648,縣立沙坑國小,24.739621,121.162371
44649,縣立內灣國小,24.704291,121.1833589
44650,縣立福興國小,23.919426,120.523156
44651,縣立新豐國小,24.9010996,120.9876841
44652,縣立瑞興國小,24.911608,121.010036
44653,縣立福龍國小,24.930311,121.0358393
44654,縣立埔和國小,24.9210228,120.9820754
44655,縣立芎林國小,24.7741592,121.0824151
44656,縣立碧潭國小,24.7464349,121.1031896
44657,縣立五龍國小,24.737279,121.1231545
44658,縣立寶山國小,23.9865022,120.6400623
44659,縣立新城國小,24.7341896,120.9678223
44660,縣立雙溪國小,25.0334837,121.8666176
44662,縣立北埔國小,24.7009332,121.0534715
44663,縣立大坪國小,25.167115,121.63845
44664,縣立峨眉國小,24.6888377,121.0201372
44665,縣立富興國小,24.6868561,120.988412
44666,縣立尖石國小,24.7284434,121.226328
44667,縣立嘉興國小,24.7051821,121.2105623
44668,縣立新樂國小,24.7320013,121.2507334
44669,縣立梅花國小,24.6775901,121.2088282
44670,縣立錦屏國小,23.131452,121.17642
44671,縣立玉峰國小,24.6600107,121.3013028
44672,縣立石磊國小,24.6556578,121.3264284
44673,縣立秀巒國小,24.6182125,121.2856127
44674,縣立新光國小,24.1594747,120.7069635
44675,縣立五峰國小,24.631476,121.118064
44676,縣立桃山國小,23.9865022,120.6400623
44677,縣立花園國小,24.6482711,121.1514399
44678,縣立博愛國小,24.8307717,121.005376
44679,縣立上舘國小,24.7254894,121.087497
44680,縣立光明國小,24.8245495,121.0105586
44681,縣立松林國小,24.86971,120.9911206
44682,縣立十興國小,24.8241481,121.0240134
44683,縣立興隆國小,24.8168288,121.0154557
64752,市立永隆國小,24.1113468,120.6773257
64753,市立美群國小,24.084087,120.7087236
64754,市立吳厝國小,24.267391,120.602745
64755,市立山陽國小,24.163617,120.544302
64756,市立立新國小,24.10532,120.699433
64757,市立大德國小,24.2435748,120.5426484
64758,市立車籠埔國小,24.1099495,120.7319265
64759,市立福陽國小,24.242784,120.73593
64760,市立頭家國小,24.1968012,120.695849
64761,市立瑞井國小,24.1591692,120.5673507
64762,市立東新國小,25.056042,121.60211
64763,市立光復國(中)小,25.040623,121.557962
64764,市立長億國小,24.113251,120.7154188
64765,市立六寶國小,24.238212,120.635781
74601,縣立中山國小,24.0818409,120.5461194
74602,縣立民生國小,24.0841236,120.5423543
74603,縣立平和國小,24.0720502,120.53547
74604,縣立南郭國小,24.0714035,120.5473633
74605,縣立南興國小,24.0583258,120.5333067
74606,縣立東芳國小,24.0625381,120.5163455
74607,縣立泰和國小,24.0927555,120.5523523
74608,縣立三民國小,24.0857432,120.6045475
74609,縣立聯興國小,24.0766815,120.5985042
74610,縣立大竹國小,24.0828302,120.5800724
74611,縣立國聖國小,24.092292,120.5680891
74612,縣立快官國小,24.0684224,120.6120132
74613,縣立石牌國小,24.0586458,120.6145224
74614,縣立忠孝國小,24.1374496,120.6741191
74615,縣立芬園國小,24.0275155,120.6194502
74616,縣立富山國小,24.0275155,120.6194502
74617,縣立寶山國小,23.9865022,120.6400623
74618,縣立同安國小,25.0218407,121.2979808
74619,縣立文德國小,23.9634731,120.6284668
74620,縣立茄荖國小,24.0146333,120.6431194
74621,縣立花壇國小,24.026192,120.543035
74622,縣立文祥國小,24.0255249,120.5267803
74623,縣立華南國小,23.5963772,120.5745874
74624,縣立僑愛國小,24.9204205,121.2928708
74625,縣立三春國小,24.0166667,120.5661111
74626,縣立白沙國小,24.047521,120.5451958
74627,縣立和美國小,24.1116469,120.495808
74628,縣立和東國小,24.10871,120.501623
74629,縣立大嘉國小,24.096793,120.511712
74630,縣立大榮國小,24.088163,120.501795
84736,縣立德鹿谷國小,23.748885,120.751526
84737,縣立互助國小,24.063237,120.969669
84738,縣立力行國小,24.9809649,121.5611466
84739,縣立南豐國小,24.0000355,121.078475
84740,縣立中正國小,24.8365624,121.0190117
84741,縣立廬山國小,24.0350004,121.1860228
84742,縣立發祥國小,24.122492,121.1571921
84743,縣立萬豐國小,23.9471405,121.075903
84744,縣立都達國小,24.0594756,121.1919766
84745,縣立春陽國小,24.0278047,121.1484864
84746,縣立紅葉國小,22.8935823,121.0637541
84747,縣立清境國小,24.0446608,121.1586892
84748,縣立漳興國小,23.9187468,120.6812545
84749,縣立虎山國小,23.9629889,120.6841639
84750,縣立康壽國小,23.9129035,120.6847191
84751,縣立前山國小,23.7516432,120.6783792
91601,私立維多利亞小學,23.6792477,120.5525393
91602,私立福智國小,23.6348385,120.5209573
91603,私立福智實驗國小,23.6348385,120.5209573
94601,縣立鎮西國小,23.7077025,120.5386118
94602,縣立鎮東國小,23.7117457,120.5523106
94603,縣立溝壩國小,23.673783,120.5374832
94604,縣立梅林國小,23.702307,120.6016593
94605,縣立石榴國小,23.7208504,120.5845865
94606,縣立溪洲國小,23.740902,120.5550729
94607,縣立林頭國小,23.7044509,120.5572041
94608,縣立保長國小,23.705919,120.517326
94609,縣立鎮南國小,23.6983782,120.5393628
94610,縣立公誠國小,23.7150829,120.538812
94611,縣立久安國小,23.6770504,120.5138664
94612,縣立古坑國(中)小,23.646016,120.566952
94613,縣立東和國小,23.68458,120.568162
94614,縣立永光國小,23.6260789,120.5536185
94615,縣立華山國小,23.5950618,120.5966968
94616,縣立棋山國小,23.6860804,120.6034716
94617,縣立桂林國小,23.6119903,120.6076788
94618,縣立樟湖生態國(中)小,23.6041623,120.6321106
94619,縣立草嶺生態地質國小,23.586331,120.6944356
94620,縣立華南國小,23.5963772,120.5745874
94621,縣立興昌國小,23.6117534,120.5374298
94622,縣立山峰華德福實小,23.6306774,120.6154051
94623,縣立水碓國小,23.6623259,120.5642011
94624,縣立新光國小,24.1594747,120.7069635
94625,縣立林內國小,23.7444056,120.6020284
114617,市立文和實驗小學,22.919336,120.3473046
114618,市立深坑國小,25.0017788,121.6171368
114619,市立新光國小,24.1594747,120.7069635
114620,市立龍崎國小,22.963915,120.359124
114623,市立永康國小,23.0259331,120.2559899
114624,市立大灣國小,23.0056442,120.2670424
114625,市立三村國小,23.0416828,120.2370854
114626,市立西勢國小,23.0187385,120.2753033
114627,市立永康區復興國小,23.001268,120.239391
114628,市立龍潭國小,23.0334677,120.2677841
114629,市立大橋國小,25.0640328,121.5125477
114630,市立新化國小,23.0375291,120.3106667
114631,市立那拔國小,23.068485,120.3493731
114632,市立口埤實驗小學,23.0250196,120.3486951
114633,市立大新國小,24.145955,120.646959
114635,市立山上國小,23.1007374,120.3551709
114636,市立玉井國小,23.1214733,120.4591112
114637,市立層林國小,23.0778994,120.4295119
114638,市立楠西國小,23.1741592,120.4849041
114639,市立南化國小,23.0445131,120.4701373
114640,市立北寮國小,23.0762392,120.4945321
114641,市立西埔國小,23.0460112,120.4459348
114642,市立玉山國小,23.0745448,120.5189747
114643,市立瑞峰國小,24.1686556,120.5737781
114644,市立左鎮國小,23.0556609,120.4038924
114646,市立光榮實驗小學,23.0643112,120.3891516
114647,市立善化國小,23.1357416,120.288909
114648,市立茄拔國小,23.1381223,120.3246318
114649,市立善化區大同國小,23.1564574,120.3076926
114650,市立大成國小,24.0912033,120.5475412
114651,市立陽明國小,22.6453753,120.3352503
114652,市立善糖國小,23.1531937,120.2883402
114653,市立小新國小,23.1246916,120.310552
114654,市立新市國小,23.0790019,120.2955476
114655,市立大社國小,22.7300781,120.3457389
114656,市立安定國小,23.1228575,120.2463276
114657,市立南安國小,23.0981728,120.2249417
114658,市立安定區南興國小,23.0806215,120.218523
114659,市立麻豆國小,23.1859149,120.2529205
114660,市立培文國小,23.1780452,120.2436425
114661,市立文正國小,23.1879742,120.2660243
114662,市立大山國小,23.1910682,120.2205287
114663,市立安業國小,23.1602698,120.2466662
114664,市立北勢國小,24.2169352,120.5715381
134659,縣立佳佐國小,22.5716642,120.5955033
134661,縣立赤山國小,22.5917921,120.61431
134662,縣立內埔國小,22.610098,120.5656377
134664,縣立僑智國小,22.594345,120.556629
134665,縣立崇文國小,22.6669074,120.6000613
134666,縣立新生國小,25.0296774,121.5332977
134667,縣立榮華國小,22.660784,120.564321
134668,縣立黎明國小,24.7519701,121.7642722
134669,縣立隘寮國小,22.7026175,120.6360982
134670,縣立泰安國小,22.6307804,120.5941052
134671,縣立東勢國小,24.2582831,120.8296457
134672,縣立豐田國小,24.3246182,120.8235766
134673,縣立富田國小,22.6158382,120.5400221
134674,縣立竹田國小,22.5830306,120.5435663
134675,縣立西勢國小,23.0187385,120.2753033
134676,縣立大明國小,24.2285783,120.6433435
134677,縣立新埤國小,22.4706497,120.5516021
134678,縣立大成國小,24.0912033,120.5475412
134679,縣立萬隆國小,22.5082056,120.5875335
134680,縣立餉潭國小,22.475525,120.610406
134681,縣立枋寮國小,24.8368194,121.0516139
134682,縣立僑德國小,22.3630062,120.6003922
134683,縣立建興國小,22.3865996,120.6018772
134684,縣立東海國小,22.7525472,121.1401512
134686,縣立東港國小,22.4646486,120.4506775
134687,縣立東隆國小,22.4646486,120.4506775
134688,縣立海濱國小,22.4646865,120.442588
134689,縣立以栗國小,22.4626446,120.4613342
134690,縣立大潭國小,22.4563429,120.495721
134691,縣立新園國小,22.7650799,121.0627123
134692,縣立仙吉國小,22.544125,120.461349
134693,縣立烏龍國小,22.487819,120.458046
134694,縣立港西國小,25.1365059,121.740201
134695,縣立鹽洲國小,22.4880525,120.440264
134696,縣立琉球國小,22.3370729,120.3685013
134697,縣立天南國小,22.330323,120.363317
134698,縣立全德國小,22.3459217,120.3693545
134699,縣立白沙國小,24.047521,120.5451958
134700,縣立崁頂國小,22.513575,120.5119779
134701,縣立港東國小,22.5089317,120.4823944
134702,縣立力社國小,22.5387314,120.5090177
134703,縣立林邊國小,22.4324771,120.5184162
134704,縣立仁和國小,24.8967059,121.2776433
134705,縣立竹林國小,24.6886931,121.766069
164609,縣立五德國小,23.5277944,119.5906979
164610,縣立時裡國小,23.52687,119.568359
164611,縣立風櫃國小,23.5401219,119.5451647
164612,縣立虎井國小,23.48589,119.515093
164614,縣立成功國小,25.0856724,121.457378
164615,縣立西溪國小,23.582114,119.6417939
164616,縣立湖西國小,23.9604072,120.4676583
164618,縣立龍門國小,23.565487,119.6687169
164619,縣立隘門國小,23.5645249,119.635537
164620,縣立沙港國小,23.5946533,119.6165763
164621,縣立中屯國小,23.61109,119.6091909
164623,縣立講美國小,23.6324855,119.5967537
164625,縣立赤崁國小,23.6656357,119.5979182
164627,縣立鳥嶼國小,23.6622809,119.6597909
164628,縣立吉貝國小,23.741108,119.614099
164629,縣立後寮國小,23.9205588,120.3415225
164630,縣立合橫國小,23.638381,119.531049
164631,縣立竹灣國小,23.635283,119.5218277
164633,縣立大池國小,23.6137223,119.5130049
164634,縣立池東國小,23.6011531,119.5064228
164636,縣立內垵國小,23.2068615,119.4285193
164637,縣立外垵國小,23.5672796,119.4812743
164638,縣立望安國小,23.360288,119.4971491
164639,縣立將軍國小,23.2152088,120.136466
164641,縣立花嶼國小,23.3999585,119.3227508
164643,縣立七美國小,23.2068615,119.4285193
164644,縣立雙湖國小,23.2128153,119.4284084
164645,縣立文澳國小,23.564528,119.5827395
164646,縣立文光國小,23.541696,120.189052
171306,私立二信高中附設國小部,25.143902,121.771516
171308,私立聖心高中附設國小部,25.1353145,121.7338675
173601,市立中正國小,25.0506621,121.5393708
173602,市立正濱國小,25.1466438,121.7706334
173603,市立忠孝國小,25.0429269,121.5315325
173604,市立和平國小,24.17115,120.8957071
173605,市立八斗國小,25.1387135,121.7977897
173606,市立東信國小,25.1312703,121.7602397
173607,市立中興國小,25.0358446,121.5521443
173608,市立深澳國小,25.1291718,121.7832959
173609,市立月眉國小,23.5201903,120.3515267
173610,市立東光國小,22.6482777,120.3390272
173611,市立仁愛國小,25.0358446,121.5521443
173612,市立信義國小,25.031566,121.563181
173613,市立成功國小,25.0856724,121.457378
14669,市立雙峰國小,24.9513603,121.5754065
34529,市立仁美國中附設華德福國小部,24.9240144,121.184162
44684,縣立東興國小,24.8048308,121.0322829
74631,縣立新庄國小,24.1044444,120.5336111
94626,縣立重興國小,23.764677,120.579452
114665,市立港尾國小,23.205012,120.207288
134706,縣立崎峰國小,22.4259162,120.4942622
173614,市立南榮國小,25.1190551,121.744164
383613,市立明道國小,24.9873333,121.5625578
94627,縣立九芎國小,23.7444056,120.6020284
94628,縣立成功國小,25.0856724,121.457378
94629,縣立林中國小,23.7543081,120.6147445
94630,縣立民生國小,24.0841236,120.5423543
94631,縣立斗南國小,23.680109,120.4792741
94632,縣立大東國小,22.6239648,120.3622831
94633,縣立石龜國小,23.6419268,120.4822778
94634,縣立重光國小,23.6571371,120.5113453
94635,縣立文安國小,23.6916182,120.4804341
94636,縣立僑真國小,23.6675256,120.4748894
94637,縣立莿桐國小,23.7573224,120.4986329
94638,縣立饒平國小,23.7776992,120.5213156
94639,縣立大美國小,23.7371442,120.5140898
94640,縣立六合國小,23.768463,120.563331
94641,縣立僑和國小,23.7631721,120.4927459
94642,縣立育仁國小,24.156812,120.690612
94643,縣立大埤國小,23.6446785,120.4315531
94644,縣立舊庄國小,25.040298,121.6195187
94645,縣立仁和國小,24.8967059,121.2776433
94646,縣立嘉興國小,24.7051821,121.2105623
94647,縣立聯美國小,23.650377,120.399956
94648,縣立虎尾國小,23.7134647,120.4321899
94649,縣立立仁國小,23.7057483,120.4280939
94650,縣立大屯國小,23.7022542,120.3883456
94651,縣立中溪國小,23.7262028,120.4634984
94652,縣立光復國小,24.754525,121.747082
94653,縣立中正國小,24.8365624,121.0190117
94654,縣立平和國小,24.0720502,120.53547
94655,縣立廉使國小,23.7165145,120.4209063
94656,縣立惠來國小,24.164657,120.649071
94657,縣立拯民國小,23.709425,120.407803
94658,縣立安慶國小,23.703096,120.433476
94659,縣立土庫國小,23.6763322,120.3887924
94660,縣立馬光國小,23.7051861,120.3521749
94661,縣立埤腳國小,23.6694985,120.349334
94662,縣立後埔國小,25.0031578,121.4633736
94663,縣立秀潭國小,23.6567751,120.3495773
94664,縣立新庄國小,24.1044444,120.5336111
94665,縣立宏崙國小,23.6868796,120.3488907
94666,縣立褒忠國小,23.7004339,120.3099637
94667,縣立龍巖國小,23.722427,120.307639
94668,縣立復興國小,24.989664,121.501898
94669,縣立潮厝華德福實小,23.7196744,120.3383222
94670,縣立東勢國小,23.6741528,120.2574598
114667,市立紀安國小,23.151131,120.2378924
114668,市立佳里國小,23.1642878,120.1726507
114669,市立佳興國小,23.1896001,120.1919429
114670,市立延平國小,25.0666472,121.5124288
114671,市立塭內國小,23.1253948,120.1652448
114672,市立子龍國小,23.174093,120.201591
114673,市立仁愛國小,25.0358446,121.5521443
114674,市立通興國小,23.143924,120.157699
114675,市立西港國小,23.1228784,120.1994959
114676,市立港東國小,23.1228608,120.2092578
114677,市立西港區成功國小,23.1214944,120.1807278
114678,市立後營國小,23.140121,120.2145768
114680,市立松林國小,24.86971,120.9911206
114681,市立七股國小,23.139372,120.138512
114682,市立後港國小,23.1842219,120.1369173
114683,市立竹橋國小,23.101839,120.1591107
114684,市立三股國小,23.101872,120.116919
114685,市立光復生態實驗小學,23.148821,120.107068
114686,市立篤加國小,23.1597328,120.1348257
114688,市立龍山國小,25.0356648,121.4961552
114689,市立建功國小,24.8006178,120.9991722
114691,市立大文國小,23.1504943,120.1532287
114692,市立樹林國小,24.9898163,121.4180796
114693,市立將軍國小,23.2152088,120.136466
114694,市立漚汪國小,23.198641,120.159502
114695,市立苓和國小,23.2190428,120.1616517
114696,市立鯤鯓國小,23.1884908,120.0885395
114697,市立長平國小,23.218341,120.10679
114699,市立北門國小,24.813708,120.965668
114700,市立蚵寮國小,22.7331559,120.2479599
114701,市立文山國小,24.1493214,120.6153696
114702,市立錦湖國小,25.0711096,121.6106806
114703,市立雙春國小,23.301079,120.125059
114705,市立三慈國小,23.2386056,120.1098764
114706,市立學甲國小,23.2363663,120.175293
114707,市立中洲國小,23.2454889,120.1599642
114708,市立宅港國小,23.2869204,120.2011678
114709,市立頂洲國小,23.2869306,120.2011867
114710,市立東陽國小,23.22876,120.183858
114711,市立下營國小,23.2314709,120.2616162
114712,市立中營國小,23.2137363,120.2764331
114713,市立賀建國小,23.2546066,120.2963385
114714,市立甲中國小,23.2502055,120.2724831
114716,市立東興國小,24.1560468,120.6530707
134707,縣立水利國小,22.4189847,120.5050591
134708,縣立南州國小,23.853154,120.491806
134709,縣立同安國小,25.0218407,121.2979808
134710,縣立溪北國小,22.4952536,120.5110353
134711,縣立佳冬國小,22.421479,120.551877
134712,縣立塭子國小,22.4093947,120.5256152
134713,縣立羌園國小,22.426916,120.526142
134714,縣立昌隆國小,25.0509984,121.4559874
134715,縣立大新國小,24.145955,120.646959
134716,縣立玉光國小,22.426769,120.5646737
134717,縣立恆春國小,22.005843,120.7465053
134718,縣立僑勇國小,22.0087399,120.74378
134720,縣立山海國小,21.983719,120.715535
134721,縣立大光國小,23.0126359,120.2177672
134722,縣立水泉國小,21.9403083,120.7324546
134723,縣立大平國小,22.0234861,120.7209958
134724,縣立墾丁國小,21.9433122,120.8005936
134725,縣立車城國小,22.0749358,120.7150563
134729,縣立滿州國小,22.0202212,120.8384043
134730,縣立長樂國小,22.0750576,120.8288973
134731,縣立永港國小,24.9421332,121.2299599
134735,縣立楓港國小,22.1906401,120.6925393
134736,縣立加祿國小,22.330346,120.620937
134737,縣立地磨兒國小,22.7151403,120.654127
134740,縣立青山國小,23.9448296,120.60237
134741,縣立青葉國小,22.8380165,120.6390228
134742,縣立口社國小,22.7661628,120.6445917
134744,縣立佳義國小,22.6531898,120.630596
134746,縣立北葉國小,22.705515,120.6454869
134748,縣立霧臺國小,22.744821,120.731317
134751,縣立武潭國小,22.5786473,120.6344731
134752,縣立泰武國小,22.606034,120.610658
134753,縣立萬安國小,22.6265806,120.6381833
134754,縣立來義國小,22.5278031,120.64929
134755,縣立望嘉國小,22.463106,120.62231
134756,縣立文樂國小,22.4929811,120.6237423
134757,縣立南和國小,24.4480695,120.7208047
134758,縣立古樓國小,22.527769,120.626997
134759,縣立春日國小,23.4523213,121.392933
134760,縣立力里國小,22.4277717,120.6284388
134761,縣立古華國小,22.3610376,120.6259221
134762,縣立楓林國小,22.1995005,120.7065073
134763,縣立丹路國小,22.2033133,120.7512782
134764,縣立內獅國小,22.3045544,120.6426991
173616,市立安樂國小,25.1318199,121.7308276
173617,市立西定國小,25.1365046,121.7318292
173618,市立武崙國小,25.1389707,121.7061312
173619,市立中和國小,24.9999388,121.5015935
173620,市立仙洞國小,25.1472079,121.7471022
173621,市立中山國小,25.0635936,121.5260193
173622,市立港西國小,25.1365059,121.740201
173623,市立中華國小,25.149341,121.738735
173625,市立德和國小,25.1548786,121.7306696
173626,市立七堵國小,25.0978817,121.7137156
173627,市立華興國小,24.8741105,121.020391
173628,市立五堵國小,25.0796123,121.6942516
173629,市立堵南國小,25.083334,121.6920705
173630,市立瑪陵國小,25.1101292,121.6887504
173631,市立復興國小,24.989664,121.501898
173632,市立尚仁國小,25.1109348,121.7275213
173633,市立建德國小,24.9766879,121.3149824
173634,市立八堵國小,25.1083778,121.7326845
173635,市立暖暖國小,25.1007571,121.7373537
173636,市立暖江國小,25.1054134,121.7377696
173637,市立碇內國小,25.0984879,121.7540088
173638,市立隆聖國小,25.1562636,121.69349
173639,市立長興國小,22.9904249,120.2605322
173640,市立長樂國小,25.1252597,121.7110157
173641,市立深美國小,25.137193,121.778441
173642,市立暖西國小,25.0929404,121.7355524
180301,國立科學工業園區高中附設國小部,24.777184,121.016432
180601,國立清華大學附小,24.7993532,120.9617019
181601,私立曙光國小,24.812185,120.971485
181603,私立新竹市康橋國(中)小,24.768817,120.966208
183601,市立新竹國小,24.7968093,120.966368
183602,市立北門國小,24.813708,120.965668
183603,市立民富國小,24.8084101,120.9605054
183604,市立東門國小,25.0386417,121.5208757
183605,市立西門國小,24.8026873,120.9599958
183606,市立竹蓮國小,24.7958126,120.973793
183607,市立東園國小,25.022978,121.497962
183608,市立三民國小,24.812821,120.981334
183609,市立龍山國小,25.0356648,121.4961552
183610,市立關東國小,24.7845034,121.0215176
183611,市立載熙國小,24.8194594,120.9623412
183612,市立南寮國小,24.8385578,120.9397378
183613,市立建功國小,24.8006178,120.9991722
183614,市立水源國小,25.1858379,121.4765516
383614,市立萬芳國小,25.0007508,121.5672899
383615,市立力行國小,24.1508403,120.6941378
383616,市立萬興國小,24.9898808,121.5764222
383617,市立萬福國小,25.0048669,121.536754
383618,市立興華國小,24.9999707,121.5590765
383619,市立辛亥國小,25.0064439,121.5591405
393601,市立南港國小,25.0571037,121.6105787
393602,市立舊莊國小,25.040298,121.6195187
393603,市立玉成國小,25.053584,121.594745
393604,市立成德國小,25.0470902,121.5868725
393605,市立胡適國小,25.0420044,121.6174933
393606,市立東新國小,25.056042,121.60211
393607,市立修德國小,25.0657224,121.489854
400144,國立臺灣戲曲學院(國小),25.0819234,121.586525
403601,市立內湖國小,25.0792037,121.5802502
403602,市立碧湖國小,25.0841216,121.5914025
403603,市立潭美國小,25.0591539,121.5810973
403604,市立東湖國小,25.0692279,121.6161245
403605,市立西湖國小,25.0838153,121.5657018
403606,市立康寧國小,25.0799917,121.5948556
403607,市立明湖國小,25.0711096,121.6106806
403608,市立麗山國小,25.0835175,121.572405
403609,市立新湖國小,25.0682258,121.5885493
403610,市立文湖國小,25.0861028,121.5603611
403611,市立大湖國小,25.0876445,121.6011865
403612,市立南湖國小,25.0681686,121.6116241
403613,市立麗湖國小,25.072992,121.601146
411303,私立華興中學附設國小部,25.1050855,121.5385223
413601,市立士林國小,25.0933199,121.5249268
413602,市立士東國小,25.1129302,121.5268279
413603,市立福林國小,25.098198,121.5298544
413604,市立陽明山國小,25.1198928,121.5527652
413605,市立社子國小,25.089958,121.5027273
413606,市立雨聲國小,25.1026251,121.5352657
413607,市立富安國小,25.105838,121.482581
413608,市立劍潭國小,25.0798338,121.5228989
413609,市立溪山實驗國小,25.1195861,121.5796194
413610,市立平等國小,25.1288022,121.5767074
413611,市立百齡國小,25.0863635,121.5178264
413612,市立雙溪國小,25.1062966,121.5645766
413613,市立葫蘆國小,25.0841295,121.5082224
413614,市立雨農國小,25.1052915,121.5299584
413615,市立天母國小,25.1197097,121.5274649
413616,市立文昌國小,25.0994096,121.5213325
14670,市立大豐國小,24.977528,121.5382056
14671,市立中正國小,25.0506621,121.5393708
14672,市立安坑國小,24.961375,121.5141611
14673,市立雙城國小,24.9518624,121.4863663
14674,市立屈尺國小,24.922457,121.5464637
14675,市立龜山國小,24.9931082,121.3393646
14676,市立深坑國小,25.0017788,121.6171368
14677,市立石碇國小,24.9906097,121.6590142
14678,市立和平國小,24.17115,120.8957071
14679,市立永定國小,25.007807,121.6882809
14680,市立雲海國小,24.952989,121.636376
14682,市立坪林國小,24.9360466,121.7107604
14684,市立烏來國(中)小,24.8636951,121.5538264
14685,市立福山國小,22.6837375,120.3173251
14686,市立瑞芳國小,25.1078143,121.8047244
14687,市立義方國小,25.1419691,121.5092916
14688,市立瑞柑國小,25.109892,121.823205
14689,市立瑞濱國小,25.1202103,121.81997
14690,市立九份國小,25.1074286,121.8436296
