"","Estimate","Std. Error","t value","Pr(>|t|)"
"是否為店面FALSE",413.975291368646,21.3695049604734,19.372245268871,2.27544376862034e-83
"是否為店面TRUE",509.741492372724,83.6243024388614,6.09561428324501,1.09628440566226e-09
"週數差-489",-138.910787916428,221.48179804645,-0.62718827976688,0.530538025255728
"週數差-488",130.829143182209,221.488635420424,0.590681065571933,0.554736188163921
"週數差-486",-208.27456307463,157.295387000661,-1.32409835435133,0.185475032536622
"週數差-482",-113.149464050007,157.299598598275,-0.719324556822155,0.471943551704618
"週數差-478",-92.1172902575819,221.484648245679,-0.41590824008444,0.677478521035186
"週數差-476",-219.82022963679,221.521052943752,-0.992322069237392,0.321044130480199
"週數差-470",-146.439000991934,221.49097063342,-0.661151109560574,0.508517751813288
"週數差-467",117.543857023229,221.486738126793,0.53070381557536,0.595625852499219
"週數差-465",-114.944212538195,221.490285504405,-0.518958257137239,0.603791615514769
"週數差-463",-83.3849760108574,221.484236151831,-0.3764826673881,0.706559326082413
"週數差-461",162.154059174824,221.511489599051,0.732034529984573,0.464150128394176
"週數差-460",-115.941666972888,157.291563785034,-0.737113066860613,0.461056250906167
"週數差-459",-18.0452888254456,45.8301491119908,-0.39374274740739,0.693772267619027
"週數差-458",-68.4212839672078,34.9383895222335,-1.95834109421864,0.0501942672228009
"週數差-457",-73.1866012734565,31.344241922879,-2.3349296962909,0.0195501175179214
"週數差-456",-35.5051297302362,31.4507882011409,-1.12891064933464,0.258939689293457
"週數差-455",-32.4359137224257,32.6111506291554,-0.994626472744787,0.319921665368318
"週數差-454",-110.932027194048,30.1636099100495,-3.67767742405027,0.000235556707837773
"週數差-453",-68.2615453536173,30.8518689634336,-2.21255786592775,0.0269316006887141
"週數差-452",87.4430649295011,29.1567353392387,2.99906913144084,0.00270908210808431
"週數差-451",-55.0874295286872,32.483150161795,-1.6958770702442,0.0899139460228235
"週數差-450",-52.2182226185028,29.3537127447904,-1.7789307632906,0.0752557803548111
"週數差-449",-89.063126632321,30.8532166217788,-2.88667232736611,0.00389467537577009
"週數差-448",-22.0595845699609,31.8866991546342,-0.691811481112647,0.48905819366335
"週數差-447",-110.853867165086,33.5875085730835,-3.30044924064188,0.000965820537515525
"週數差-446",-64.4393466938237,30.2411195450102,-2.13085188853256,0.0331050836256758
"週數差-445",-63.6405388473401,35.9451349279045,-1.77049102681029,0.0766500584668465
"週數差-444",-83.6147634683503,30.6737136118098,-2.72594197515613,0.00641354199384829
"週數差-443",-82.0405982914154,35.94168146441,-2.28260323247963,0.022456961081463
"週數差-442",-74.3875720140662,32.3552610530289,-2.29908736919625,0.0215031305068121
"週數差-441",-57.8827557758934,34.5724883218657,-1.67424326640917,0.094087604685403
"週數差-440",-50.1163777709989,36.3879353429449,-1.37728005996129,0.168430414582305
"週數差-439",-59.9815698277637,34.2289217819243,-1.75236515511391,0.0797157481492296
"週數差-438",-51.1690966310687,34.2481959754011,-1.49406691867277,0.135162977809439
"週數差-437",-51.0158014101524,33.5882606562068,-1.51885808950709,0.128803078165392
"週數差-436",-64.52274777166,31.880182893195,-2.02391397777811,0.0429830810913259
"週數差-435",-82.9073899117431,33.2924390200766,-2.49027684219071,0.0127668371781176
"週數差-434",-36.418418067326,33.2931141707875,-1.0938723809526,0.274015002266787
"週數差-433",-62.0743395599789,30.3318576776257,-2.04650635710216,0.040710586553901
"週數差-432",-21.2036680639329,33.5926877525123,-0.631198915077797,0.52791268809419
"週數差-431",-55.961177587847,80.6406930623177,-0.693957051492615,0.487711620418655
"週數差-430",-57.528241025858,32.2329365916635,-1.78476574302376,0.0743039786742615
"週數差-429",-19.6694853124823,27.4630771576737,-0.716215637437639,0.473860778791971
"週數差-428",-39.0942213964676,30.7636824347298,-1.27079134558785,0.203807430976664
"週數差-427",-29.991691512302,29.8508290996275,-1.00471887773047,0.315035971127863
"週數差-426",-67.5516235116233,30.8563894719263,-2.18922643470918,0.0285839253774977
"週數差-425",-22.5913137140999,29.7775013969933,-0.75867056180815,0.448052398606265
"週數差-424",-21.6349905485436,30.8577749936295,-0.701119589892987,0.483230892709046
"週數差-423",16.9481851130103,31.0440551640539,0.545939795025063,0.585109193729479
"週數差-422",-75.3159079878668,31.0432251874213,-2.42616247291163,0.0152621359745465
"週數差-421",-22.7343355569489,31.1443672727141,-0.729966204093242,0.465413470251734
"週數差-420",-59.8825861214684,29.7758051833754,-2.01111559377419,0.0443173641175549
"週數差-419",-42.2823345565986,30.6708891542751,-1.37858196232648,0.168028419833367
"週數差-418",-57.0661724180324,30.8553165591711,-1.84947616105629,0.0643936181003562
"週數差-417",-48.0324383073224,32.1137575962541,-1.49569660801466,0.134737583765532
"週數差-416",-56.8236738095697,32.2325043570491,-1.76293077261751,0.0779168589446828
"週數差-415",-52.3611784113656,32.1102831775438,-1.63066697736207,0.102965447320932
"週數差-414",-44.4577995174188,31.65902778751,-1.40426925980836,0.160243456794905
"週數差-413",-53.7970888842457,30.3262723273115,-1.77394334205054,0.0760771974541743
"週數差-412",-20.5581096776845,30.3260304638589,-0.677903087322445,0.497835552491393
"週數差-411",28.7067342922753,28.9691715424898,0.990940809272729,0.321718168074902
"週數差-410",-35.8960264497745,30.672755511738,-1.17029024131978,0.241888473274347
"週數差-409",-58.9715557939304,31.3417847123533,-1.88156342515769,0.0598997756159358
"週數差-408",-44.5229671427454,29.2889689969423,-1.52012749739991,0.128483793107269
"週數差-407",-89.3723242015516,28.3940841043618,-3.14756848197905,0.00164708816244585
"週數差-406",-70.4713185146102,33.4355597577603,-2.10767575076275,0.0350628604370787
"週數差-405",-52.3973389192767,31.1413738065555,-1.68256350040173,0.0924644196212652
"週數差-404",-81.490691483414,33.5905037687344,-2.42600385050684,0.0152688077064341
"週數差-403",-78.5167698686818,32.3579109789757,-2.42650923663451,0.0152475598697889
"週數差-402",41.4318704586375,31.0452862721766,1.33456235820797,0.182024293954173
"週數差-401",-13.6473335485801,29.7038616753631,-0.459446441601883,0.645915139224915
"週數差-400",-64.445524902171,31.5513165667299,-2.04256214684008,0.0410998225160571
"週數差-399",-73.7013387544325,30.8554039030014,-2.38860392124905,0.0169153565620635
"週數差-398",-6.92659244213153,29.5583947526843,-0.234335879877323,0.814724970326152
"週數差-397",-26.8632237729435,31.143782880729,-0.862554939964145,0.388385392512421
"週數差-396",-30.999724070923,31.0443487302763,-0.998562551279752,0.318010361655461
"週數差-395",-72.8602021505897,31.8925781314368,-2.28455040073323,0.0223424078353296
"週數差-394",-69.2190545962949,28.559450915765,-2.42368296226891,0.0153667194025307
"週數差-393",-34.7567447674622,31.8831754895705,-1.09012807644683,0.275660766500784
"週數差-392",-7.8210992664512,29.4213555471258,-0.265830690700968,0.790370447687769
"週數差-391",-82.1766949371039,31.4449600124465,-2.61335027631063,0.00896799828792177
"週數差-390",-122.251106195933,32.2329137767029,-3.79274138983653,0.000149127882711575
"週數差-389",-71.015938206097,30.2444088349751,-2.34806831879528,0.0188740364162269
"週數差-388",-44.9584706623168,32.141460352799,-1.39876876062359,0.161887102610212
"週數差-387",64.2795820210213,30.2424347892931,2.12547641976824,0.0335506350996613
"週數差-386",-50.0250018939584,30.761668677534,-1.6262122324493,0.103909356655458
"週數差-385",-82.1681222678173,30.7647707692302,-2.67085111357303,0.00756780073193605
"週數差-384",-38.4287834185248,32.1142901353522,-1.19662565345704,0.231456856150286
"週數差-383",-25.1173648972139,29.2182416171739,-0.859646696961069,0.38998699220871
"週數差-382",42.8431588975439,30.2463237972932,1.41647491393245,0.15664129037285
"週數差-381",-17.38186142893,35.9459581840132,-0.483555378881525,0.628703075583085
"週數差-380",-59.4501049964747,44.0796223183641,-1.34869814825312,0.177438633704765
"週數差-379",-3.51545398050197,29.9997183200006,-0.117182899619369,0.906715479295831
"週數差-378",-50.8843601903449,29.1568618921916,-1.74519330572993,0.0809559458526473
"週數差-377",-61.5525799211205,28.1903737559095,-2.18346093791032,0.0290054416300089
"週數差-376",-30.3017239072036,29.9283692538667,-1.0124749414233,0.311314786391114
"週數差-375",-18.3369630808343,30.1592115359928,-0.608005386976065,0.543186022816441
"週數差-374",-10.2369009551521,29.6272104699705,-0.345523618078321,0.729701874481548
"週數差-373",-22.8502602787593,28.5033142187136,-0.801670293616495,0.422746631084657
"週數差-372",-21.8724496834152,27.6327897358428,-0.791539685008503,0.428632012537569
"週數差-371",-20.7223504568982,31.1415564085447,-0.665424366882714,0.505781462310508
"週數差-370",-91.5207155288703,29.5572156106539,-3.09639164711718,0.00195974658696765
"週數差-369",-21.2829381805479,29.1578738701877,-0.729920784872745,0.465441233924317
"週數差-368",-35.7778587047655,29.285660040713,-1.22168524305162,0.22183110423696
"週數差-367",-55.6699956239077,31.9942169242578,-1.74000181831921,0.0818634259007796
"週數差-366",-45.5447203122361,29.6967094586541,-1.53366218488438,0.125117642490013
"週數差-365",-54.9487612961003,30.4951082949616,-1.80188772456922,0.0715676978989255
"週數差-364",-29.9243068809104,30.5817816207843,-0.978501097547989,0.327830186144127
"週數差-363",-33.0018553723608,29.6299623888269,-1.11380011014814,0.265369063337268
"週數差-362",-38.0078888184354,29.4164125033821,-1.29206404125811,0.196339555552079
"週數差-361",-41.8559649042259,30.2403041355878,-1.38411190299401,0.166328939188318
"週數差-360",-60.8731650058616,29.6266404958598,-2.05467660143135,0.0399142350151072
"週數差-359",-27.3476395755115,28.963915527437,-0.944196911139502,0.345072538696837
"週數差-358",-62.5410476101319,31.2389788491683,-2.00201958943985,0.045286767041757
"週數差-357",-41.263093679634,29.3496006307765,-1.40591670049386,0.159753635881004
"週數差-356",-49.9397273680876,28.8465704705644,-1.73121887813482,0.0834174730188841
"週數差-355",-19.5917817545949,29.2192889926415,-0.670508504143576,0.502536066500213
"週數差-354",-54.6946308680103,34.7542589403225,-1.57375333371165,0.115549347656184
"週數差-353",-70.5090331956278,30.3234461631621,-2.32523153259818,0.0200626415913828
"週數差-352",-72.4876268421685,31.4483384707644,-2.30497477345443,0.0211711171741164
"週數差-351",-58.5593349141849,29.5541206429458,-1.98142707819535,0.0475476010047338
"週數差-350",-29.9483881843384,31.9950534291989,-0.936031822875699,0.349260276642278
"週數差-349",-7.0520574905803,31.4463875840292,-0.224256521412394,0.822558409503455
"週數差-348",-43.7771507308692,30.1605772479767,-1.45146925972068,0.146654056459593
"週數差-347",-39.1395873615748,31.0441100489492,-1.26077337375305,0.207395029516119
"週數差-346",-16.9084234988682,29.0912611268647,-0.581220024292929,0.561094186494463
"週數差-345",-55.951802409865,30.1556181946037,-1.85543542993516,0.0635385901841183
"週數差-344",-42.6089134422904,30.9468900369201,-1.3768399148172,0.168566483499103
"週數差-343",-62.7330538036249,31.3426940612831,-2.00152079080903,0.0453404392995322
"週數差-342",-6.59304386470322,30.4084738503948,-0.216816006523051,0.828352416905095
"週數差-341",-49.9288164863597,31.548995409524,-1.58258023237365,0.113522031421149
"週數差-340",-29.8821577717536,29.701765843034,-1.0060734412113,0.314383984029548
"週數差-339",-50.1512437201888,31.443295742372,-1.59497414428496,0.110722873738879
"週數差-338",-58.9850150687937,30.3206233653278,-1.9453760682323,0.0517340331832761
"週數差-337",-54.9007802432448,31.445113589385,-1.74592405548752,0.0808288679094376
"週數差-336",-69.3965882458075,31.0403460473354,-2.23568990306938,0.0253754678410878
"週數差-335",-28.2031233763432,31.041407609963,-0.908564577055174,0.363583376433243
"週數差-334",-58.0490404750256,29.6289146048747,-1.9592023956718,0.0500933517611045
"週數差-333",-56.3507193916649,31.3419441550682,-1.79793311840716,0.0721922403013676
"週數差-332",-39.5249574220672,34.0584910745831,-1.16050230573966,0.245848612622894
"週數差-331",-34.1978309124259,30.1631229761764,-1.13376293759224,0.256898177784647
"週數差-330",-23.1558320431171,31.6595867503885,-0.731400325142681,0.464537300218688
"週數差-329",-43.3518224895146,31.242809680965,-1.38757758768179,0.165270461147804
"週數差-328",-50.5627367782005,30.0788472780967,-1.6810064664619,0.0927664572462261
"週數差-327",-42.3240958403462,30.5788915789627,-1.38409516025309,0.166334065045052
"週數差-326",-55.0233145334818,39.0968515076807,-1.40735922233207,0.159325672476548
"週數差-325",-34.4761443257049,37.3649411401711,-0.922686970022804,0.356173778821405
"週數差-324",-55.7098856394151,28.9040167491119,-1.92740981722296,0.0539329243628238
"週數差-323",-34.3433183279567,30.4104734597641,-1.12932534159312,0.25876477707626
"週數差-322",-32.8736699067532,29.2195550063824,-1.12505717145838,0.260568957774617
"週數差-321",-38.3638618998436,30.3254651723305,-1.26507084662455,0.205850462226895
"週數差-320",-11.2218436572117,27.5037270729653,-0.408011744278911,0.683266394980639
"週數差-319",-36.6224255710563,29.7006429939508,-1.2330516069472,0.217560964683554
"週數差-318",-13.1115250285877,29.1552751082648,-0.449713644611467,0.652918429363345
"週數差-317",-45.4454791874619,29.4185934385172,-1.54478762835619,0.122402503187179
"週數差-316",-55.7190763261325,27.9433178784859,-1.99400359572303,0.0461558271055969
"週數差-315",-45.7020455638113,29.4846965992479,-1.55002597398194,0.121140144616708
"週數差-314",-70.2179502089404,30.5786294239324,-2.29630796185993,0.0216614410240953
"週數差-313",-60.7613593520228,30.5784221827656,-1.98706653302304,0.0469192097544977
"週數差-312",-53.3115966187527,29.624925865124,-1.79955206846657,0.0719360255275122
"週數差-311",-47.1287563881739,29.8475567776291,-1.57898204999804,0.114345034544822
"週數差-310",-51.4710940715242,30.4063688030587,-1.69277345824821,0.0905033831031956
"週數差-309",-30.7626084454981,29.4818454503658,-1.04344242958903,0.296747307104643
"週數差-308",-2.9326016704256,30.5810755412004,-0.0958959624057256,0.923603496609474
"週數差-307",-31.8863864313994,28.7842463121804,-1.10777215027882,0.267964324723125
"週數差-306",-17.8278441786339,29.7002529031749,-0.600259002398199,0.548335727138295
"週數差-305",-40.0282320251049,29.0306831561864,-1.37882501110123,0.167953452341788
"週數差-304",-52.3342210303098,28.3412269763245,-1.84657569956405,0.0648131960974876
"週數差-303",-50.9252980205942,28.1349274049786,-1.81003836574971,0.0702944485101773
"週數差-302",-62.7209880034149,29.4859844717303,-2.12714579916939,0.0334117208610218
"週數差-301",-20.776044538039,29.4155356316286,-0.706294959174563,0.480007256077101
"週數差-300",-21.0502134767624,30.4940785882521,-0.690304952676025,0.490004895760324
"週數差-299",-47.5994301346008,30.7669931392175,-1.54709398865265,0.121845445872439
"週數差-298",-20.5464663375003,30.6668953875779,-0.669988470558484,0.502867517174217
"週數差-297",-61.6344650593777,31.1407170119292,-1.97922433949633,0.0477949613392348
"週數差-296",-32.5967480817847,28.7835976022804,-1.13247650735647,0.257438328143551
"週數差-295",-72.6370916966092,31.0401842699063,-2.34009859815915,0.0192816548606522
"週數差-294",-55.221288329179,31.4462285965338,-1.75605440759487,0.0790838224162335
"週數差-293",-52.1341009496789,31.4449139706517,-1.65795018546837,0.0973323410612702
"週數差-292",-68.019009456996,29.923832231579,-2.27307147462265,0.0230251177129929
"週數差-291",-37.7175641967673,29.628624501466,-1.27301097608838,0.203018694478796
"週數差-290",-26.9884893149631,29.9212875301148,-0.901982887193611,0.367069296541328
"週數差-289",-52.0948452236584,30.1577570669627,-1.72741113034323,0.0840985976884779
"週數差-288",-53.584105114365,29.9212818785939,-1.79083587834851,0.0733242818378727
"週數差-287",-68.9068305228547,30.4076348696896,-2.26610293165356,0.0234483511784845
"週數差-286",-44.3023838923965,31.3372359828956,-1.41372978512137,0.157446039904822
"週數差-285",-69.2459002464734,28.4508279143689,-2.43387997196036,0.0149406192330473
"週數差-284",-33.3948716593451,30.2384854612847,-1.10438307838207,0.269431081260159
"週數差-283",-53.8038740083088,30.9463764285708,-1.73861628460756,0.0821070093494916
"週數差-282",-1.78038467302056,30.2402106421894,-0.0588747444284225,0.953052054944185
"週數差-281",-26.3795082771834,29.0904179554252,-0.906810906519264,0.364510158888564
"週數差-280",-71.8813385980776,31.4443636842273,-2.28598483721691,0.0222583442799018
"週數差-279",-74.3433142020167,31.0453139342591,-2.39467103986916,0.0166380931672356
"週數差-278",-36.0811167452011,30.4967659628515,-1.18311288446624,0.236768734139009
"週數差-277",-56.0832551792105,29.8470932088952,-1.87901899815478,0.0602463645953732
"週數差-276",-26.2285587168325,28.6691984113573,-0.914868924498499,0.360263835357374
"週數差-275",-21.4170909391567,85.8552673326126,-0.249455759728574,0.803009045275089
"週數差-274",-24.7632020703693,31.5489555480092,-0.784913530106766,0.432507125877866
"週數差-273",-62.6508073732739,27.9411057440673,-2.24224509749677,0.0249488897992695
"週數差-272",-31.896424624546,28.6156644217884,-1.11464910107974,0.265004936789951
"週數差-271",-31.4327875807566,28.2355369211446,-1.1132349871207,0.265611631796869
"週數差-270",-19.1779856529363,27.1862089775877,-0.70543067143884,0.480544787113039
"週數差-269",-34.538311806805,27.419170591453,-1.25964101253928,0.207803410915805
"週數差-268",-30.65750081103,26.7637330601559,-1.1454867204856,0.252011805582306
"週數差-267",-43.557754751959,30.4074342145688,-1.43247057428771,0.152013996769378
"週數差-266",-11.1770786973034,27.9926985630307,-0.399285501972457,0.689684158767886
"週數差-265",-43.7564135469058,27.5040216191951,-1.59090965505816,0.111634766610336
"週數差-264",-67.8863985878169,29.0881766829119,-2.33381415850988,0.0196084829018429
"週數差-263",-70.4655239579289,27.625745507634,-2.55071936206959,0.01075235348638
"週數差-262",17.211484629325,29.0877263203501,0.591709521733353,0.554047174771804
"週數差-261",-44.2136317157933,29.0871948964342,-1.52003766170018,0.128506368590003
"週數差-260",-51.1073239849456,29.1490649617786,-1.7533092074123,0.0795536535657484
"週數差-259",-21.2808810786874,29.4234166299598,-0.723263424717934,0.469520658479489
"週數差-258",-67.6756463441481,29.844104708351,-2.26763868460799,0.0233545017567067
"週數差-257",-43.3169666280932,27.9427070811655,-1.55020651729519,0.121096818784225
"週數差-256",-20.5312668967765,28.5548065785777,-0.719012641191532,0.472135712569166
"週數差-255",-36.8210106179341,27.6702260228194,-1.33070870427904,0.183289540243386
"週數差-254",11.3031101648818,30.1581674701202,0.374794329797411,0.707814652868514
"週數差-253",-31.8765964695086,28.4453437771213,-1.12062616360949,0.262451158700347
"週數差-252",-23.0858191663278,28.4981667613603,-0.81008085045067,0.417896671522803
"週數差-251",-43.1356460064627,28.6670528581517,-1.5047115662675,0.132403101166662
"週數差-250",-52.3394517466827,28.5535246811679,-1.8330294536703,0.0668027565548888
"週數差-249",-20.0781730165725,29.8486563516538,-0.672665890887248,0.501162260511583
"週數差-248",-61.1664104738611,30.4059663690324,-2.01165816377924,0.0442600976545023
"週數差-247",-36.0601697730507,28.4453271172395,-1.26770100496388,0.204909281470895
"週數差-246",-57.5461504141138,27.8026581251194,-2.06980750384157,0.0384743105396414
"週數差-245",-41.672542932404,29.2175605405121,-1.426284130553,0.153791140453465
"週數差-244",-42.6394772511231,31.6565245746191,-1.34694120166652,0.178003860682136
"週數差-243",-47.0496600242933,29.999522862516,-1.56834694471362,0.116805047629779
"週數差-242",-34.4841088118701,30.1590483282565,-1.14340838731179,0.25287327777659
"週數差-241",-25.4734037180554,28.9028639363924,-0.881345314918121,0.378134201299485
"週數差-240",-46.2337974391586,29.6271756843608,-1.56051990684903,0.118641932015705
"週數差-239",-61.4781398840662,29.0236335471733,-2.11820962334517,0.0341610981071005
"週數差-238",-69.786096573268,30.330389905239,-2.30086381320188,0.0214024756650382
"週數差-237",-72.2652550918883,29.2150215265662,-2.47356501264855,0.0133797787596696
"週數差-236",-52.8692600883383,31.5481334337759,-1.67582846697788,0.0937766002039684
"週數差-235",-49.6801418006003,30.5823229952423,-1.62447247085609,0.104279853901829
"週數差-234",-60.76562129458,30.0779651487574,-2.02027035386369,0.0433594406675379
"週數差-233",-58.3644905873045,28.4443914917485,-2.05188044202793,0.0401852753127517
"週數差-232",-46.0181095617502,30.9452219528091,-1.48708287282369,0.136997769225895
"週數差-231",-39.0135255740946,30.9443687450342,-1.2607633361516,0.207398646975907
"週數差-230",-58.6038729304083,29.3474672483262,-1.99689712350734,0.0458405169379724
"週數差-229",-63.4038742117435,29.6965582883257,-2.13505799548054,0.0327599966914789
"週數差-228",-56.1168028856661,29.5533692542307,-1.898829280781,0.0575913445320007
"週數差-227",-58.9421250328401,31.8753151689314,-1.84914642319491,0.0644412044202537
"週數差-226",-53.8561546474673,28.9011902941926,-1.86345801329467,0.0624023551627006
"週數差-225",-55.813910810984,29.6992535108405,-1.87930349126827,0.0602075300132616
"週數差-224",-6.84066026244064,43.0582187751298,-0.158870024284232,0.873771770848205
"週數差-223",-38.4276104531144,30.7579887651355,-1.24935381004731,0.211540188112171
"週數差-222",-59.8059818761684,28.8408304239924,-2.073656721979,0.0381151271905578
"週數差-221",-52.5572081767988,27.672614260574,-1.89924983891669,0.0575360522033266
"週數差-220",-39.5366213587526,29.9248158812611,-1.32119848341357,0.186439837022018
"週數差-219",-27.3733403414082,29.4853185552733,-0.928371870566501,0.353218147926628
"週數差-218",-40.0817465440155,28.7820453400246,-1.39259549036556,0.163746905198418
"週數差-217",-46.650534805897,27.8499658634283,-1.67506613956598,0.0939260600633615
"週數差-216",-22.0816482852747,26.5697117068838,-0.831083473124538,0.405929524491246
"週數差-215",-17.2414398436935,28.2391055204604,-0.61055191111494,0.541498399152138
"週數差-214",5.36984361341772,28.3938701134852,0.189119820297671,0.84999949720572
"週數差-213",-25.3208128902164,28.1878749896659,-0.898287398376055,0.369035672422511
"週數差-212",-63.7574099546446,28.9038588620215,-2.20584421820643,0.0273983905507257
"週數差-211",-58.8499782515159,28.6109469202044,-2.05690424772196,0.0396994139744411
"週數差-210",-51.9145563691131,29.7750098224473,-1.74356135157258,0.0812403295959778
"週數差-209",-42.9444942849001,27.9887235430314,-1.53434986839878,0.124948464813324
"週數差-208",-36.9642004859563,28.8989453249868,-1.27908475794776,0.200871771124612
"週數差-207",-37.5622831073898,30.0798553799253,-1.24875211775314,0.211760244033093
"週數差-206",-49.1386920310662,29.5537815877481,-1.66268712127985,0.0963798971707792
"週數差-205",-44.4856533573105,28.2856242813947,-1.57273012307427,0.11578618302788
"週數差-204",-55.4619871727404,29.5547054687829,-1.87658737561509,0.0605791399731082
"週數差-203",-49.2955549595893,26.9993773126341,-1.82580340238151,0.0678844607138281
"週數差-202",-25.0930148263191,30.4076779183019,-0.82521969923971,0.409249896317406
"週數差-201",-66.1417040871116,29.2142901921408,-2.26401886378554,0.023576231364915
"週數差-200",-32.6348886272295,28.9002168230449,-1.12922642854384,0.258806489975586
"週數差-199",-42.1687886480485,28.1340982261274,-1.49884984082722,0.133917441890411
"週數差-198",-46.5212747538152,28.6671546461166,-1.62280754152618,0.104635396816943
"週數差-197",-28.62801497713,30.0769264661225,-0.951826477661391,0.341188526451806
"週數差-196",-55.8538440918075,29.4165001084848,-1.89872499739346,0.0576050618867596
"週數差-195",-32.1331024707638,31.3402460511541,-1.02529834699816,0.305226246510402
"週數差-194",-21.2377486867864,28.5027250380767,-0.745112920200259,0.456206149965432
"週數差-193",-17.3048385558888,30.8526203975201,-0.560887157490187,0.574876396488944
"週數差-192",-33.0533149110855,29.485145616512,-1.12101582746043,0.26228526191617
"週數差-191",-50.5705974365253,28.9035019127699,-1.74963565277128,0.0801859167588761
"週數差-190",-49.6563409876205,29.2792970260624,-1.69595400270095,0.0898993743768424
"週數差-189",-38.5788428630168,30.6681846325471,-1.25794347873054,0.208416711499474
"週數差-188",-55.8151086945545,32.2285277811059,-1.73185412233681,0.0833042775083549
"週數差-187",-56.7508018095316,29.4187567588022,-1.92906866441769,0.0537266814730915
"週數差-186",-72.8892847668946,31.1405607155914,-2.34065421726335,0.0192529897662995
"週數差-185",-51.8565475480396,32.3532318051671,-1.60282434411259,0.108978293706012
"週數差-184",-51.4487995680446,29.9968934011019,-1.71513759375345,0.08632476367162
"週數差-183",-41.4886035285439,29.9209510386498,-1.38660711268675,0.165566348058759
"週數差-182",-60.3506788777353,29.5540279672742,-2.04204580656697,0.0411510103994205
"週數差-181",-49.1968027362407,28.5525240894259,-1.72302814918069,0.0848881851045812
"週數差-180",-75.8263708610017,30.9447363453818,-2.45038025254715,0.0142731556413795
"週數差-179",-84.4246715403224,31.5464404781483,-2.67620277472516,0.00744802242340885
"週數差-178",-38.4245401921037,29.7696627652075,-1.29072809776708,0.196802563341832
"週數差-177",-12.2926599294525,28.724392602528,-0.427951953573099,0.668687517172686
"週數差-176",-18.7698713746441,32.6068069096679,-0.575642730876504,0.564858682470596
"週數差-175",-47.5033166144624,29.1478183032047,-1.62973832622113,0.103161653174711
"週數差-174",-53.0183899258981,29.5532428625363,-1.79399567663378,0.0728184992015949
"週數差-173",-15.3641750401527,28.1353413151702,-0.546080990027605,0.585012138410624
"週數差-172",-29.1779362094298,29.1552612324436,-1.00077773190936,0.316937998556849
"週數差-171",-23.1951843871347,30.4040540036428,-0.762897749897289,0.445527143514649
"週數差-170",-34.0846269142064,33.2862678546464,-1.02398463723978,0.305846337468794
"週數差-169",-25.4531028060191,36.1574386606306,-0.703952042757201,0.481465158535223
"週數差-168",8.21591264389646,28.1336771549481,0.292031240660322,0.770263668859114
"週數差-167",-38.324924265213,29.5531973598276,-1.29681143459994,0.194700673194026
"週數差-166",-30.7425423204265,27.6300983520937,-1.1126468653376,0.265864234137097
"週數差-165",-6.14743744361993,27.7129580444318,-0.221825379801168,0.824450517429093
"週數差-164",-21.8953329085478,27.3807283208494,-0.799662180347312,0.42390946934939
"週數差-163",1.59307770203778,27.7157107962365,0.0574792295153441,0.954163627665492
"週數差-162",-35.200825019668,29.085982332301,-1.21023332193172,0.226193770812085
"週數差-161",-22.9518634304043,27.3810710614743,-0.838238335486371,0.401899939324452
"週數差-160",-24.7524949390786,28.9024030209823,-0.856416503538096,0.39177059261598
"週數差-159",-6.0338605302427,27.7575606570023,-0.217377189761109,0.827915087607378
"週數差-158",-50.1743702042149,28.3380319585841,-1.77056650502563,0.0766374964654943
"週數差-157",-48.554355417279,29.7691763569315,-1.63102784017649,0.102889284167902
"週數差-156",-21.2195601706109,28.8996887318773,-0.734248744596511,0.462799795534211
"週數差-155",-14.916176847502,27.7584316924553,-0.537356613398164,0.591023143857556
"週數差-154",-2.83196741020056,29.9973864634969,-0.0944071382234155,0.924786036299485
"週數差-153",-43.2140175441253,29.3470627699691,-1.47251593397436,0.140886443450801
"週數差-152",-28.0653126769056,30.5801814904666,-0.917761481751014,0.358747153128907
"週數差-151",-45.4616397165796,28.4976448161146,-1.59527708377053,0.110655143662654
"週數差-150",-36.9245113543435,29.4166820558573,-1.25522352535306,0.209402134903198
"週數差-149",-38.3262931290816,31.2414238448297,-1.22677805337686,0.219910459942899
"週數差-148",-21.6836479673433,28.554148834811,-0.759386949083498,0.447623868828901
"週數差-147",-35.9104107311634,28.6656822945154,-1.25273176344504,0.21030784360918
"週數差-146",-44.1191129736828,28.962967070038,-1.52329396594604,0.127690035122388
"週數差-145",-29.3791213860099,29.4152582356254,-0.998771493035143,0.317909112072758
"週數差-144",-31.8284681182617,31.7667333064775,-1.00194337929521,0.316374665295776
"週數差-143",-30.0415429164064,29.9994490094586,-1.00140315600245,0.316635662280899
"週數差-142",-22.8811891757392,30.406512461746,-0.752509489686648,0.451747447022664
"週數差-141",-21.9420168306405,29.4146954494587,-0.745954241421334,0.455697751720369
"週數差-140",-64.2082567503941,29.6264220910709,-2.16726328116907,0.0302183992595208
"週數差-139",-22.0538883030009,28.7237245571059,-0.767793475360598,0.44261267718308
"週數差-138",-24.1817878443862,30.2385861904244,-0.799699684770441,0.423887734530262
"週數差-137",-28.6757689368961,28.6079810523919,-1.00236954451207,0.316168872610184
"週數差-136",-23.2487074565133,30.0754981891682,-0.773011549477387,0.439518353036122
"週數差-135",-41.5718572301208,29.2157163779189,-1.42292787526992,0.154761857983316
"週數差-134",-45.8628093745807,29.4148481957716,-1.55917205723243,0.118960525180521
