"coef","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %"
"村里內湖區麗山里",-175.064285864826,22.6802543563863,-7.7187972900988,1.19109616588886e-14,-219.517600105761,-130.61097162389
"村里內湖區寶湖里",-152.029720922,15.2371057112995,-9.97759835775488,1.98645027129644e-23,-181.894458665385,-122.164983178614
"村里內湖區蘆洲里",-242.054548836969,40.6974631339589,-5.94765693478797,2.73401291738898e-09,-321.821604755958,-162.28749291798
"村里文山區木柵里",-263.597446851248,33.6596825675415,-7.83125171552981,4.90342146005539e-15,-329.570447987531,-197.624445714965
"村里文山區木新里",-172.437533418639,34.6391856372395,-4.97810587190182,6.43743662119719e-07,-240.330361249678,-104.5447055876
"村里文山區忠順里",-130.47291910207,46.8682965124087,-2.78382038202576,0.00537383825306214,-222.334812715128,-38.6110254890126
"村里文山區明義里",-189.543502649403,47.4960978459225,-3.99071736933596,6.59463519860113e-05,-282.635887310799,-96.4511179880072
"村里文山區明興里",-189.802402671161,39.440490885187,-4.81237424817263,1.49483758717232e-06,-267.105792112307,-112.499013230015
"村里文山區指南里",-113.553577961469,40.7677820809773,-2.78537541571225,0.00534813447995752,-193.458459065298,-33.648696857639
"村里文山區政大里",-176.281569457569,25.1058981555209,-7.0215201370441,2.21623174200423e-12,-225.489147224175,-127.073991690962
"村里文山區博嘉里",-305.98005611954,36.8260796418478,-8.30878711759033,9.85352103956376e-17,-378.159197713683,-233.800914525398
"村里文山區景仁里",-267.522080451346,32.136846511805,-8.32446582315024,8.63429493453321e-17,-330.510321864067,-204.533839038625
"村里文山區景行里",-296.899056024491,19.6384307546478,-15.1182678358465,1.50407241042396e-51,-335.390393900046,-258.407718148935
"村里文山區景東里",-223.39913036588,30.7427183150567,-7.26673315210603,3.72427957741732e-13,-283.654879547766,-163.143381183995
"村里文山區景美里",-207.041519862405,47.5478172305481,-4.35438537290807,1.33645690471779e-05,-300.235274553474,-113.847765171336
"村里文山區景華里",-244.157428943484,27.7963699709987,-8.78378828596054,1.61834047564461e-18,-298.638333331145,-189.676524555823
"村里文山區景慶里",-245.902472733101,38.9871604511072,-6.30726808230832,2.85833964283288e-10,-322.317334209592,-169.48761125661
"村里文山區華興里",-182.076570368927,36.4243017070195,-4.99876625867719,5.78487981135653e-07,-253.46822693264,-110.684913805214
"村里文山區順興里",-164.071101333415,43.4479448118467,-3.77626840680111,0.000159337888943851,-249.229103245329,-78.9130994215006
"村里文山區萬年里",-233.138388732752,33.3472965878534,-6.99122305517477,2.75131856165248e-12,-298.499113132569,-167.777664332934
"村里文山區萬有里",-235.938069940676,32.6728916843275,-7.22121788974837,5.20893853317252e-13,-299.976960262666,-171.899179618686
"村里文山區萬和里",-308.425222097521,42.2187310828093,-7.30541193889899,2.79593740294066e-13,-391.17396424949,-225.676479945552
"村里文山區萬芳里",-268.48914319452,29.6400756965199,-9.05831503075559,1.36059697810282e-19,-326.583712080671,-210.394574308369
"村里文山區萬美里",-270.088962576309,41.1730174173563,-6.55985350401971,5.42655689605727e-11,-350.788105220002,-189.389819932617
"村里文山區萬盛里",-202.60780235911,38.2168392980448,-5.30153215390253,1.15210868145472e-07,-277.512833842276,-127.702770875945
"村里文山區萬祥里",-253.917703031361,39.0293747373144,-6.50581016837559,7.78381278267275e-11,-330.415304538045,-177.420101524678
"村里文山區萬隆里",-257.069599555089,37.2665132487664,-6.89813929838468,5.31707512705160e-12,-330.111991323721,-184.027207786457
"村里文山區萬興里",-177.421751075613,36.9054678789045,-4.80746516092888,1.53199089661838e-06,-249.75649366935,-105.087008481876
"村里文山區試院里",-283.839897640759,39.2755948878098,-7.22687710909394,4.99666831366267e-13,-360.820090812882,-206.859704468637
"村里文山區樟文里",-50.0268701641101,42.3687920872506,-1.18074808602259,0.237707158249202,-133.069731988677,33.0159916604565
"村里文山區樟林里",-172.80104702305,50.6319049794682,-3.41288851551453,0.000643176226428098,-272.039615837236,-73.562478208864
"村里文山區樟新里",-102.359755924857,78.6380902306036,-1.30165617736508,0.193038586229989,-256.490467221035,51.7709553713205
"村里文山區樟腳里",-100.673379617698,44.1584990278889,-2.27981887595674,0.0226216760979264,-187.224068284999,-14.1226909503975
"村里文山區樟樹里",-81.5261005939382,49.6324499966916,-1.64259674062781,0.100471260643302,-178.805736949921,15.7535357620444
"村里文山區興光里",-83.6101355848027,37.9889579485775,-2.20090626592019,0.0277461833667681,-158.068519465241,-9.15175170436432
"村里文山區興安里",-171.148002496728,32.319283779524,-5.29553821997625,1.19053267941852e-07,-234.493821080486,-107.802183912969
"村里文山區興邦里",-237.855243495777,37.9459183426108,-6.26826952369951,3.67378816410132e-10,-312.229269718723,-163.481217272832
"村里文山區興旺里",-212.847493774344,33.8994210795378,-6.27879435683998,3.43368858307783e-10,-279.29038256012,-146.404604988568
"村里文山區興昌里",-213.407589707401,36.9831821817984,-5.77039554515217,7.94456903802675e-09,-285.894652388615,-140.920527026187
"村里文山區興家里",-242.25784226722,39.6812997291899,-6.10508838975889,1.03326673832979e-09,-320.033217209333,-164.482467325107
"村里文山區興泰里",-336.913989765719,30.6631863225788,-10.9875727271576,4.64397804686277e-28,-397.013856187284,-276.814123344153
"村里文山區興得里",29.1603412655647,34.5723392344453,0.843458727736636,0.398975060708559,-38.6014675697174,96.9221501008467
"村里文山區興業里",-231.794822195976,40.82474624092,-5.67780191034331,1.37019740884783e-08,-311.811353092732,-151.77829129922
"村里文山區興福里",-203.011035966446,57.7620816739439,-3.51460733552514,0.000440705744102145,-316.224756038301,-89.7973158945897
"村里文山區興豐里",-302.94794537156,46.5714360648515,-6.50501618523638,7.82500900156912e-11,-394.227992301877,-211.667898441242
"村里北投區一德里",-325.224016835132,24.3527268450281,-13.3547269225635,1.25865010905158e-40,-372.955378311722,-277.492655358541
"村里北投區八仙里",-293.292522491436,21.2327266277776,-13.8132293432224,2.4447477909361e-43,-334.908681382119,-251.676363600753
"村里北投區大屯里",-99.9119153706244,91.7718581647325,-1.08869883827873,0.276290774025869,-279.784820910711,79.9609901694624
"村里北投區大同里",-276.697207073406,26.7208460769078,-10.355106506621,4.15111520409382e-25,-329.070083884021,-224.32433026279
"村里北投區中心里",-205.102769584147,20.872116704927,-9.82663964962074,8.96942712406837e-23,-246.012132776379,-164.193406391916
"村里北投區中央里",-269.273234270285,24.2370555079691,-11.109981333407,1.19097494125538e-28,-316.777879846157,-221.768588694414
"村里北投區中和里",-243.281996991772,41.0037760662886,-5.93316080447007,2.9866530159895e-09,-323.649426470199,-162.914567513344
"村里北投區中庸里",-232.263397298408,29.8060062297264,-7.79250314544874,6.66687768391575e-15,-290.683190144524,-173.843604452292
"村里北投區文化里",-310.766034349495,52.6021817763277,-5.90785446259469,3.4832148118954e-09,-413.866347049624,-207.665721649365
"村里北投區文林里",-135.210595943997,25.2204037852315,-5.36115904786477,8.29724588489931e-08,-184.642604824113,-85.7785870638809
"村里北投區永和里",-56.6958668231609,21.111107137976,-2.68559419705529,0.00724194493270349,-98.0736514296309,-15.3180822166909
"村里北投區永明里",-119.119987339034,25.5820511191278,-4.65638923104051,3.22442071782546e-06,-169.26082524397,-68.9791494340994
"村里北投區永欣里",-78.7632643625971,17.2632531735456,-4.56248098610375,5.0645476928455e-06,-112.599252534765,-44.927276190429
"村里北投區石牌里",-204.597392204268,29.5406705015465,-6.92595627420025,4.37070711027184e-12,-262.49712683945,-146.697657569087
"村里北投區立農里",-186.419499121478,27.6428889958543,-6.74385007838491,1.55536395090408e-11,-240.599580691594,-132.239417551361
"村里北投區立賢里",-241.33165920871,35.3439021606885,-6.8280988927457,8.68045126534048e-12,-310.605731913611,-172.057586503808
"村里北投區吉利里",-221.668847847747,37.6551329424485,-5.88681623263798,3.9564347498452e-09,-295.472934485052,-147.864761210441
"村里北投區吉慶里",-193.523641170671,30.4902289622678,-6.34707077503945,2.20902773341022e-10,-253.284511046282,-133.76277129506
"村里北投區秀山里",-127.522430334545,93.9186640838294,-1.35779646759798,0.174533016733451,-311.603076962378,56.5582162932889
"村里北投區奇岩里",-157.354519705788,20.4575131120147,-7.69177166570525,1.4715524783641e-14,-197.451259568865,-117.257779842711
"村里北投區東華里",-201.52189349972,38.212429663879,-5.27372625274891,1.34110202321054e-07,-276.418282096868,-126.625504902572
"村里北投區林泉里",-230.504318715925,25.706060154316,-8.96692520488108,3.12815502374267e-19,-280.888214415686,-180.120423016165
"村里北投區長安里",-228.217752762491,21.3529018318711,-10.687903431554,1.22066464558126e-26,-270.069455136399,-186.366050388583
"村里北投區建民里",-156.095954643404,21.7628253798684,-7.17259601723408,7.43750006039906e-13,-198.751107455193,-113.440801831616
"村里北投區泉源里",-232.28541150118,203.11505366879,-1.14361494781158,0.252787595786602,-630.391057316424,165.820234314065
"村里北投區洲美里",-244.191707369537,63.0570146647605,-3.87255420618579,0.000107806675703752,-367.783499769281,-120.599914969794
"村里北投區振華里",-48.0303739161973,22.7301368463356,-2.11307016059344,0.0345985862119762,-92.5814578719691,-3.4792899604256
"村里北投區桃源里",-322.03751671003,30.2883544838269,-10.6323873382421,2.21505480603657e-26,-381.402712468131,-262.672320951929
"村里北投區清江里",-280.281371035358,32.6348591102392,-8.58840450600933,9.01105893597231e-18,-344.245717485803,-216.317024584912
"村里北投區尊賢里",-271.317525811826,43.9095644849162,-6.17900744392556,6.48894377052783e-10,-357.380302602554,-185.254749021099
"村里北投區智仁里",-157.580850884193,19.9231247292535,-7.90944457888244,2.62607241075747e-15,-196.63018914708,-118.531512621305
"村里北投區湖山里",296.907940521307,120.111280824673,2.47194050785876,0.0134407436296715,61.4897469472578,532.326134095356
"村里北投區開明里",-175.523297410736,27.4251132693572,-6.40009380040929,1.56341231163706e-10,-229.276538406144,-121.770056415328
"村里北投區溫泉里",-249.499987379607,29.2560792758792,-8.52814162235716,1.51874307171151e-17,-306.841923015446,-192.158051743767
"村里北投區裕民里",-175.486240468982,16.37108218469,-10.7192816265435,8.70448337947525e-27,-207.573572885308,-143.398908052655
"村里北投區榮光里",-202.640484507121,29.5755347030606,-6.85162539043295,7.36668782345778e-12,-260.608553001407,-144.672416012834
"村里北投區榮華里",-119.973938944631,21.8943023324975,-5.47968768872596,4.27663462989252e-08,-162.886786674599,-77.0610912146622
"村里北投區福興里",-176.429218099827,31.5735012888788,-5.58788892260013,2.30769824425987e-08,-238.313302485587,-114.545133714067
"村里北投區稻香里",-308.480034676149,33.2760650212767,-9.27032792125234,1.91074188675888e-20,-373.70114515616,-243.258924196139
"村里北投區豐年里",-242.142033865525,48.5378285062292,-4.98872820061263,6.09354000261324e-07,-337.276211342353,-147.007856388698
"村里北投區關渡里",-241.076748037569,22.8892947245866,-10.5322925384248,6.43635608804163e-26,-285.939781544904,-196.213714530234
"村里松山區三民里",-82.2564948846589,25.8132824032994,-3.1865957067957,0.0014402628850699,-132.850546266661,-31.6624435026571
"村里松山區中正里",-38.3371428483331,15.8549266366413,-2.41799560016472,0.0156090122808513,-69.4128100331297,-7.26147566353652
"村里松山區中崙里",16.7950767450945,18.45206142903,0.910200565378096,0.362720140658542,-19.370976430881,52.96112992107
"村里松山區中華里",-103.599213279133,17.5729993113027,-5.89536319007873,3.75708346034868e-09,-138.042304095754,-69.1561224625117
"村里松山區介壽里",153.885827947257,35.0096862552251,4.39552148012438,1.10683031443665e-05,85.2668186484545,222.50483724606
"村里松山區民有里",-62.6545827462216,16.758159759239,-3.73875077254107,0.000185096338141869,-95.500587476653,-29.8085780157902
"村里松山區民福里",-93.5877285232818,21.064232409251,-4.44296885378933,8.88731570548444e-06,-134.873638628997,-52.3018184175661
"村里松山區吉仁里",-56.2659357653503,28.8118694430665,-1.95287348072065,0.0508388988560412,-112.737219821334,0.205348290632962
"村里松山區吉祥里",-124.688345350209,17.8263038372468,-6.9946269562444,2.6853921837194e-12,-159.627913213053,-89.7487774873651
"村里松山區安平里",-125.960500730011,18.3609295023323,-6.86024641149084,6.93581107986755e-12,-161.947935266565,-89.9730661934575
"村里松山區自強里",-260.758450809813,27.690486571539,-9.41689667085253,4.79281265528901e-21,-315.031823661225,-206.4850779584
"村里松山區東光里",-124.419602628616,20.2407831220108,-6.14697573105838,7.94343721033114e-10,-164.091551561235,-84.7476536959973
"村里松山區東昌里",-112.044097695455,36.923207085636,-3.03451694853026,0.0024101693770799,-184.413609146668,-39.6745862442425
"村里松山區東勢里",-125.615674833567,24.123432562049,-5.20720567068824,1.92291180398108e-07,-172.897619356769,-78.3337303103643
"村里松山區東榮里",33.6545761311239,23.049233016984,1.46011696381937,0.144262792094507,-11.5219365400413,78.8310888022891
"村里松山區松基里",-50.6665157020682,18.7081178339267,-2.70826366136019,0.00676540633154676,-87.334439608919,-13.9985917952175
"村里松山區美仁里",-72.1796213279919,24.0600343336803,-2.99997998036735,0.00270100230039908,-119.337305279699,-25.021937376285
"村里松山區莊敬里",-69.4127909172085,50.392969671884,-1.37743005361989,0.168384096606212,-168.183046363106,29.3574645286885
"村里松山區富泰里",-88.3976289015795,25.3540413345034,-3.48653012493445,0.000489654946506323,-138.091567470791,-38.7036903323682
"村里松山區富錦里",-73.2318762524705,32.0295868242589,-2.28638217078109,0.0222351300009723,-136.009888603341,-10.4538639015998
"村里松山區復建里",-2.14126765400231,20.1558307640418,-0.106235643624392,0.915395721159037,-41.6467099061864,37.3641745981818
"村里松山區復盛里",-91.4991946191271,22.0391334551932,-4.15166933877642,3.30481580167622e-05,-134.695911449851,-48.3024777884029
"村里松山區復勢里",-95.0798597080938,17.8518080306795,-5.32606330656775,1.00698762205847e-07,-130.069415807724,-60.0903036084639
"村里松山區復源里",-148.688335914587,37.4616816978936,-3.96907797983206,7.22291773862188e-05,-222.113257978632,-75.263413850543
"村里松山區敦化里",-50.061735109549,24.7209198687383,-2.02507574052114,0.0428636900783521,-98.5147551675262,-1.60871505157174
"村里松山區慈祐里",-122.579757048268,18.1038692408182,-6.77091484796473,1.2906011440372e-11,-158.063353294282,-87.0961608022547
"村里松山區新東里",-99.3850321264838,29.2717744166654,-3.39525136781255,0.000686068350219157,-156.757730249131,-42.0123340038366
"村里松山區新益里",-138.110935098051,39.7771882727918,-3.47211407078064,0.000516714244922499,-216.074251652011,-60.1476185440913
"村里松山區新聚里",-196.958493827717,19.8178291474581,-9.93844948214116,2.94305233910998e-23,-235.801452677385,-158.115534978049
"村里松山區福成里",-26.0656717076924,29.2104045441383,-0.89234203067287,0.372212954790564,-83.3180848376976,31.1867414223128
"村里松山區精忠里",48.5957843364068,22.4914673963488,2.16063200679808,0.0307274395898016,4.51249266784927,92.6790760049643
"村里松山區龍田里",-225.852074837744,26.7705853603258,-8.4365758834866,3.33413931289724e-17,-278.322440678296,-173.381708997193
"村里松山區鵬程里",-178.686173147801,34.9946952025277,-5.10609314107971,3.298188932572e-07,-247.275799972938,-110.096546322665
"村里信義區三張里",-84.7741667414975,18.676244149474,-4.5391442767086,5.65846534682131e-06,-121.379618204754,-48.1687152782414
"村里信義區三犁里",-40.8709415253637,17.0657741351132,-2.39490697590277,0.0166274117384537,-74.3198706454818,-7.42201240524552
"村里信義區大仁里",-145.911202896295,53.9794304428721,-2.70308896739318,0.00687163094152423,-251.710923936374,-40.1114818562158
"村里信義區大道里",-202.752894617306,33.3725561893064,-6.07543795767958,1.24338022193576e-09,-268.16312785346,-137.342661381153
"村里信義區中行里",-190.089035906529,41.2323535605925,-4.61019125738689,4.0306727797707e-06,-270.904477432045,-109.273594381012
"村里信義區中坡里",-200.782919284747,49.6321307909636,-4.04542211033388,5.22895451811738e-05,-298.061929997282,-103.503908572212
"村里信義區中興里",-74.4577153685107,17.2531484509639,-4.31560161788041,1.59405022264656e-05,-108.273898277423,-40.6415324595987
"村里信義區五全里",-214.254492889058,43.0290675669437,-4.97929667092426,6.39797306446451e-07,-298.591495110957,-129.917490667158
"村里信義區五常里",-140.843520237845,29.2070609867728,-4.82224213869482,1.42275837989777e-06,-198.089379993099,-83.5976604825913
"村里信義區六合里",-80.4992003863824,24.8055612223007,-3.24520778485801,0.00117424626572222,-129.118117555942,-31.8802832168224
"村里信義區六藝里",-104.078704919295,28.6283075869002,-3.63551720978853,0.00027763870941027,-160.190207610105,-47.9672022284849
"村里信義區四育里",-196.757526071772,26.0313824641006,-7.5584739436377,4.13185533577391e-14,-247.779053723943,-145.7359984196
"村里信義區四維里",-177.347270687863,42.8892054684581,-4.13500946801845,3.55387642760208e-05,-261.410143099898,-93.2843982758271
"村里信義區正和里",-52.3218419414647,21.7657376591891,-2.40386256421571,0.0162256682846491,-94.9827028227383,-9.66098106019103
"村里信義區永吉里",-76.4583121670348,38.5556636413338,-1.9830630560089,0.0473646126679304,-152.027439597628,-0.889184736441635
"村里信義區永春里",-102.379285577711,25.0329885015949,-4.08977480140607,4.32314508239323e-05,-151.443960372144,-53.3146107832775
"村里信義區安康里",-65.1497254229865,14.7297963421748,-4.42298887978836,9.750343213608e-06,-94.0201364516575,-36.2793143943155
"村里信義區西村里",381.721520427613,22.1565086260682,17.2284147683132,2.28836908648715e-66,338.29474818071,425.148292674515
"村里信義區松友里",-201.4999801458,32.8342268779788,-6.13688822016826,8.46407578988482e-10,-265.855087559045,-137.144872732555
"村里信義區松光里",-106.975425288441,19.6513470352712,-5.44366882822009,5.23836140137974e-08,-145.492079082961,-68.4587714939209
"村里信義區松隆里",-239.121336636812,70.0555301571034,-3.41331135601386,0.000642179212876255,-376.430224246891,-101.812449026733
"村里信義區長春里",29.9032788901772,42.8522578110761,0.697822715013351,0.485290582221271,-54.0871760878094,113.893733868164
"村里信義區泰和里",-128.581246881198,23.6750342067734,-5.43109022602429,5.62122329416106e-08,-174.984330317616,-82.1781634447788
"村里信義區國業里",-132.016377209413,23.8780344820471,-5.52877906716615,3.23709963166827e-08,-178.817341325914,-85.2154130929131
"村里信義區富台里",27.5394157121032,19.2257276546029,1.43242514441371,0.152027023430187,-10.1430238016341,65.2218552258406
"村里信義區惠安里",-164.280699811784,27.9281938378009,-5.8822529221145,4.0670483996348e-09,-219.019979069644,-109.541420553925
"村里信義區敦厚里",-4.32100654785472,16.9505435074478,-0.254918465945127,0.798786884714997,-37.54408355797,28.9020704622605
"村里信義區景勤里",-146.071988127212,36.1686647238073,-4.03863369694882,5.38254473976171e-05,-216.962596026842,-75.1813802275828
"村里信義區景新里",24.5561532365988,17.5509098118831,1.39913847770858,0.161776260480598,-9.84364214586661,58.9559486190641
"村里信義區景聯里",-92.6610646944748,21.7829100916314,-4.25384231513095,2.10428477058638e-05,-135.355583555225,-49.9665458337251
"村里信義區雅祥里",-113.702242879335,18.094221490746,-6.28389803548528,3.32284519390877e-10,-149.166929528527,-78.2375562301421
"村里信義區新仁里",-38.6010764096891,20.1117195471145,-1.91933247275354,0.054946669210021,-78.0200606461558,0.817907826777656
"村里信義區嘉興里",-129.567289592914,22.5990007161243,-5.73331941621953,9.89211136434163e-09,-173.861346642681,-85.2732325431475
"村里信義區廣居里",-48.2313813118235,20.1706770917808,-2.3911632263191,0.0167979269552195,-87.7659223766547,-8.69684024699226
"村里信義區黎平里",-126.052420570692,21.8957331372496,-5.75693993804884,8.60387450718747e-09,-168.968072678965,-83.1367684624185
"村里信義區黎安里",-222.856100669208,84.1434415457291,-2.64852609514544,0.00808632484665663,-387.7773043546,-57.9348969838166
"村里信義區黎忠里",-191.331662143416,47.8771259518538,-3.99630634336369,6.44097597658551e-05,-285.170862156237,-97.4924621305941
"村里信義區黎順里",-95.1757616027896,17.4405334860882,-5.45715884658623,4.85586067805324e-08,-129.359219310279,-60.9923038953
"村里信義區興隆里",2.59340034577109,25.6220294690246,0.101217600616155,0.919378039195263,-47.6257951526404,52.8125958441826
"村里信義區興雅里",74.3286401166348,16.5366542607197,4.49478104486899,6.9762300749564e-06,41.9167863166581,106.740493916612
"村里信義區雙和里",-82.0901427321215,27.2633238964663,-3.01101006773284,0.00260480771395051,-135.52627644465,-28.6540090195926
"村里南港區九如里",-136.840736072538,41.8123644270688,-3.27273374628746,0.00106568635308913,-218.792999297911,-54.8884728471637
"村里南港區三重里",-232.429301092808,16.310761749602,-14.250058008387,5.26016919420062e-46,-264.3984054146,-200.460196771016
"村里南港區中南里",-178.945952111034,35.4600481422892,-5.04641029794953,4.51406219697334e-07,-248.447671020286,-109.444233201783
"村里南港區中研里",-207.70062414197,29.2506214246458,-7.10072518209705,1.25378242081224e-12,-265.031862385614,-150.369385898326
"村里南港區仁福里",-258.999972699801,52.1307537124583,-4.9682760032281,6.77228632937551e-07,-361.176286068359,-156.823659331243
"村里南港區玉成里",-327.236851080391,19.9782296371597,-16.3796721242871,3.53424507808499e-60,-366.394195000926,-288.079507159856
"村里南港區合成里",-200.927622193845,26.6739909177549,-7.53271690064579,5.03396356847434e-14,-253.208662860081,-148.646581527608
"村里南港區成福里",-265.076434242064,31.1162609194141,-8.51890382744147,1.64474905517781e-17,-326.064327187108,-204.08854129702
"村里南港區百福里",-209.662439962361,30.7176718489104,-6.82546649347705,8.84101507736816e-12,-269.869098053259,-149.455781871463
"村里南港區西新里",-189.064459657807,29.5071443265745,-6.40741298328665,1.49024123753122e-10,-246.898482966831,-131.230436348782
"村里南港區東明里",-170.492497937274,25.5498541501734,-6.67293429289955,2.52754537704214e-11,-220.570229760767,-120.414766113781
"村里南港區東新里",-251.71400903735,25.7488997304196,-9.77571902771351,1.48388379908242e-22,-302.181870335933,-201.246147738767
"村里南港區南港里",-231.446284385748,22.9121216273893,-10.1014776435664,5.66945906937246e-24,-276.35405863838,-186.538510133116
"村里南港區重陽里",-236.321991517042,22.2172836907155,-10.6368534878906,2.11161318798454e-26,-279.86788293273,-192.776100101354
"村里南港區新光里",-113.957606039534,25.3149834201152,-4.50158722794122,6.75654819255746e-06,-163.574991069503,-64.3402210095651
"村里南港區新富里",-189.609246180706,28.7965406602752,-6.58444527825773,4.60070102450770e-11,-246.050485811806,-133.168006549606
"村里南港區萬福里",-201.948425063802,36.3554707903392,-5.5548290442567,2.78974331037564e-08,-273.205172983168,-130.691677144437
"村里南港區聯成里",-164.974501958681,48.9548265028681,-3.36993333944337,0.00075230327625679,-260.925995797624,-69.0230081197375
"村里南港區鴻福里",-205.078264672336,65.5773854556755,-3.12727113542749,0.00176515406825746,-333.609985567224,-76.5465437774489
"村里南港區舊莊里",-159.879085459794,31.2660469860247,-5.11350493176372,3.17135972657008e-07,-221.160559199097,-98.5976117204901
"村里萬華區仁德里",-236.858592373712,22.5910926426969,-10.4846009938471,1.06624017568891e-25,-281.137149594086,-192.580035153338
"村里萬華區日祥里",-155.701018293413,35.0917591621161,-4.43696816606169,9.13853036679047e-06,-224.480890546544,-86.9211460402815
"村里萬華區日善里",-191.777598257205,40.8946298415792,-4.68955456988187,2.74358924213731e-06,-271.931101059636,-111.624095454774
"村里萬華區全德里",-208.956138439148,57.722450081082,-3.62001505732397,0.000294810796333239,-322.092180561556,-95.8200963167401
"村里萬華區西門里",-49.1836359321281,22.8515693924173,-2.15230888905374,0.0313767252576225,-93.9727277622923,-4.39454410196386
"村里萬華區孝德里",-187.154082807499,65.3174376668729,-2.86530043878953,0.00416748096449276,-315.176305856361,-59.1318597586364
"村里萬華區和平里",-215.90887304583,36.0158347115793,-5.99483185034759,2.04772225554441e-09,-286.499934015682,-145.317812075977
"村里萬華區和德里",-37.9363302352452,26.6677623008383,-1.42255393637031,0.15487033192472,-90.2051628080128,14.3325023375224
"村里萬華區忠貞里",-38.3252047474435,34.0775514100341,-1.12464667095062,0.260742965352301,-105.117229104319,28.4668196094318
"村里萬華區忠德里",-177.666874422854,26.4797415067979,-6.70953960699516,1.96843207921926e-11,-229.567186109128,-125.76656273658
"村里萬華區青山里",-257.880929764004,29.4566575236479,-8.75458899425287,2.09676433523169e-18,-315.615998904338,-200.145860623669
"村里萬華區保德里",-144.169033909725,46.8038726660622,-3.08028002166288,0.00206892852375733,-235.90465673934,-52.4334110801096
"村里萬華區柳鄉里",-193.094867869866,55.6445271270696,-3.47015021673048,0.000520506496201314,-302.158179563783,-84.0315561759486
"村里萬華區凌霄里",-56.2018904065155,72.6204458676094,-0.77391276981381,0.438985208431157,-198.538014584977,86.1342337719457
"村里萬華區頂碩里",-145.974970377317,27.486970882703,-5.31069687526666,1.09566863231433e-07,-199.849452337709,-92.1004884169244
"村里萬華區富民里",-280.131290855553,32.7431267632341,-8.55542272676601,1.19962432504738e-17,-344.307841980827,-215.95473973028
"村里萬華區富福里",-219.3585408514,41.0005738024286,-5.35013343736195,8.81875815856857e-08,-299.719693890445,-138.997387812355
"村里萬華區菜園里",-210.020615538687,23.7558714412207,-8.8407876788836,9.73755867605866e-19,-256.582140010589,-163.459091066784
"村里萬華區華中里",-89.8648596199778,40.169007056894,-2.2371690565489,0.0252786882090991,-168.596141262049,-11.1335779779065
"村里萬華區華江里",-141.657216356135,44.9581139192325,-3.15087097760869,0.00162858625838163,-229.775150764074,-53.539281948196
"村里萬華區新安里",-140.37705102572,24.8656516741187,-5.64542015087548,1.65467128135121e-08,-189.113745522447,-91.6403565289941
"村里萬華區新和里",-247.711145657765,32.9788055357003,-7.51122248468376,5.9328728109796e-14,-312.349627340242,-183.072663975289
"村里萬華區新忠里",-195.290450069799,41.9502061027972,-4.65529179025361,3.24163813424186e-06,-277.512883075033,-113.068017064564
"村里萬華區新起里",-217.131807888465,19.5989481253026,-11.078748027714,1.68774469586889e-28,-255.545759783168,-178.717855993761
"村里萬華區萬壽里",-0.410562257553193,20.1651773696056,-0.0203599626240839,0.983756285275683,-39.9343238631134,39.113199348007
"村里萬華區壽德里",-137.276735305426,40.9740658064533,-3.35033227978576,0.00080760852577428,-217.585932654007,-56.9675379568456
"村里萬華區榮德里",24.3995960060314,40.895893459361,0.596627043502001,0.550758501441351,-55.7563834881269,104.55557550019
"村里萬華區福星里",-157.108825040991,21.198679669614,-7.4112552050206,1.26630732454647e-13,-198.658251870101,-115.559398211881
"村里萬華區福音里",-198.387610707771,20.3585861185754,-9.74466544740843,2.01459682402177e-22,-238.290453595216,-158.484767820326
"村里萬華區綠堤里",-231.053756411696,77.5815319782252,-2.97820564405129,0.0029004895939326,-383.113612801716,-78.9939000216754
"村里萬華區銘德里",-69.3969484938505,55.5203373539459,-1.24993744276877,0.211326926444077,-178.216848146464,39.4229511587629
"村里萬華區糖廍里",-248.145669253587,37.6904333310266,-6.58378392931117,4.62120905416875e-11,-322.018944676946,-174.272393830229
"村里萬華區興德里",-142.125514272188,46.8173322214781,-3.03574568494926,0.00240037123449017,-233.887517839737,-50.3635107046391
"村里萬華區錦德里",-93.6171683728305,25.6691262585817,-3.64707265178271,0.000265453196925528,-143.928673611381,-43.3056631342804
"村里萬華區雙園里",-257.435702937419,38.2743505153708,-6.72606326354341,1.75760616114688e-11,-332.453456446361,-182.417949428477
"村里萬華區騰雲里",-133.746977984449,46.8041161886524,-2.85759007702139,0.00427007753019465,-225.48307811851,-42.0108778503886
"是否為店面TRUE:週數差-489",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-488",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-486",-198.912409087081,260.361615286972,-0.763985155291955,0.444878878143484,-709.221355307974,311.396537133811
"是否為店面TRUE:週數差-482",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-478",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-476",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-470",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-467",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-465",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-463",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-461",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:週數差-460",NA,NA,NA,NA,NA,NA
