"coef","estimate","se","t_value","lower","upper","NA"
"村里信義區黎忠里",-209.6726768801,48.4132773005094,-4.33089203151083,1.48726438563038e-05,-304.562706587545,-114.782647172656
"村里信義區黎順里",-101.3819176517,17.7015856642802,-5.72727887628038,1.02498573756508e-08,-136.077027820057,-66.6868074833421
"村里信義區興隆里",-0.660105753028845,25.961118884535,-0.0254267066055488,0.979714686498507,-51.5439020905698,50.2236905845122
"村里信義區興雅里",69.6327957162102,16.7567039004305,4.15551865867973,3.24961124047821e-05,36.7896539259732,102.475937506447
"村里信義區雙和里",-96.2820478826966,27.5978311324471,-3.48875414957868,0.000485595046890796,-150.373800435697,-42.1902953296964
"村里南港區九如里",-140.276759160384,42.4229441048886,-3.30662480221923,0.000944779443184182,-223.425735037458,-57.1277832833112
"村里南港區三重里",-239.237777771254,16.5441157009199,-14.4605962685544,2.54190836362979e-47,-271.664246663232,-206.811308879276
"村里南港區中南里",-186.781643587885,35.8520024833367,-5.20979668219919,1.8961737880271e-07,-257.051573045426,-116.511714130344
"村里南港區中研里",-204.915012026594,29.7270580621907,-6.89321531911768,5.50358169193474e-12,-263.1800496345,-146.649974418687
"村里南港區仁福里",-268.213569334325,53.0859942206927,-5.05243564280419,4.3737886270071e-07,-372.262124803586,-164.165013865065
"村里南港區玉成里",-333.697561108096,20.2793664203725,-16.4550289289544,1.02180789187365e-60,-373.445121888433,-293.950000327759
"村里南港區合成里",-207.606961371168,27.0846955483067,-7.66510227153532,1.8113271594479e-14,-260.692968113555,-154.520954628781
"村里南港區成福里",-266.743702164428,31.3816811193529,-8.4999812836645,1.9353207658581e-17,-328.251801176217,-205.235603152638
"村里南港區百福里",-214.869900729839,31.1941756723353,-6.88814165140441,5.70328565642116e-12,-276.010489041467,-153.729312418211
"村里南港區西新里",-189.033827553385,29.9840866583487,-6.30447175888052,2.91010170310717e-10,-247.80264124267,-130.265013864101
"村里南港區東明里",-186.838817063918,25.6842841544984,-7.27444128635352,3.51725707724837e-13,-237.180017295144,-136.497616832693
"村里南港區東新里",-250.116038479221,26.1011859426429,-9.58255456395156,9.78287749212064e-22,-301.274366268587,-198.957710689856
"村里南港區南港里",-232.804141066673,23.2492153198257,-10.0134192859468,1.38366427681652e-23,-278.372606070174,-187.235676063173
"村里南港區重陽里",-238.004102518597,22.5260658403388,-10.5657199177847,4.50902836179351e-26,-282.155194449717,-193.853010587477
"村里南港區新光里",-123.880438614276,25.6911915511166,-4.82190319463371,1.42512809607944e-06,-174.235177343757,-73.5256998847941
"村里南港區新富里",-207.429784279267,29.1044335902203,-7.1270854193489,1.03568118253351e-12,-264.474477842396,-150.385090716139
"村里南港區萬福里",-203.085448664944,36.738769106384,-5.52782397463758,3.25456654996401e-08,-275.093440817193,-131.077456512696
"村里南港區聯成里",-169.820383597353,49.2333707419395,-3.44929427008927,0.000562406629183172,-266.317796554998,-73.3229706397076
"村里南港區鴻福里",-217.199680136054,66.7785981974702,-3.25253428491829,0.00114438539007178,-348.085741152889,-86.3136191192195
"村里南港區舊莊里",-167.882488308566,31.7544967354584,-5.28688864783997,1.24811193086681e-07,-230.121305975654,-105.643670641478
"村里萬華區仁德里",-250.218396807544,22.8336116539809,-10.9583363595448,6.40789853683046e-28,-294.972278572778,-205.46451504231
"村里萬華區日祥里",-168.302877921788,35.5163629269927,-4.7387419220755,2.15498771927881e-06,-237.914953805923,-98.6908020376539
"村里萬華區日善里",-194.561620344595,41.5444664055715,-4.68321384718766,2.82975885352687e-06,-275.988779818534,-113.134460870656
"村里萬華區全德里",-222.261236540908,58.4918413169095,-3.79986732400326,0.000144904154672328,-336.905253010874,-107.617220070942
"村里萬華區西門里",-45.059385859105,23.1610431521648,-1.94548171095193,0.0517212922471457,-90.4550334027012,0.33626168449112
"村里萬華區孝德里",-195.167957780325,66.3947434341956,-2.93950917927347,0.00328847045922418,-325.301663411996,-65.034252148654
"村里萬華區和平里",-233.579402228008,36.5678706199287,-6.38755821075107,1.69679339360921e-10,-305.252433324924,-161.906371131093
"村里萬華區和德里",-42.6743435634397,27.0529177435118,-1.57743959331981,0.114699230379247,-95.6980658043602,10.3493786774809
"村里萬華區忠貞里",-39.8342586986185,34.6975598670713,-1.14804207705747,0.250955378147676,-107.841480480474,28.172963083237
"村里萬華區忠德里",-185.556601271825,26.8662788599923,-6.90667294264354,5.00648972714314e-12,-238.214511277152,-132.898691266499
"村里萬華區青山里",-267.550219629798,29.8108513711918,-8.97492715985796,2.90805079677996e-19,-325.979492134075,-209.120947125521
"村里萬華區保德里",-145.041698725579,47.6414917890894,-3.04444074437643,0.00233205636314298,-238.419028731826,-51.6643687193312
"村里萬華區柳鄉里",-193.537030326509,56.6719827888414,-3.41503898050689,0.000638114549344668,-304.614123848462,-82.4599368045562
"村里萬華區凌霄里",-62.2024435356803,73.9958332736093,-0.840620894228985,0.400563411804003,-207.234286225784,82.8293991544237
"村里萬華區頂碩里",-156.882977392224,27.6220270685139,-5.67963303356015,1.35552808676785e-08,-211.022153983013,-102.743800801435
"村里萬華區富民里",-289.959282272748,33.243627057048,-8.72225168977986,2.78958072677337e-18,-355.116795560808,-224.801768984688
"村里萬華區富福里",-235.965011576626,41.4439111636903,-5.69359901010884,1.24918200621836e-08,-317.195082763603,-154.734940389649
"村里萬華區菜園里",-211.974447912063,24.1175638076362,-8.78921476492362,1.54158808414221e-18,-259.244876062849,-164.704019761278
"村里萬華區華中里",-92.6724787500797,40.862976304758,-2.26788372092439,0.0233395301199382,-172.763917539171,-12.581039960988
"村里萬華區華江里",-148.993973906944,45.7042469146944,-3.25995906212035,0.00111485024076449,-238.574303711348,-59.4136441025398
"村里萬華區新安里",-145.905802414003,25.2579152649568,-5.77663678428895,7.65515683041947e-09,-195.411319567138,-96.4002852608675
"村里萬華區新和里",-266.979818103928,33.1157311215852,-8.06202397053247,7.62953957721566e-16,-331.886655342106,-202.07298086575
"村里萬華區新忠里",-193.836112968418,41.732116667213,-4.64477070535716,3.41113425335368e-06,-275.631066979199,-112.041158957637
"村里萬華區新起里",-219.96141705876,19.8672130771403,-11.0715788975884,1.8264462886528e-28,-258.901157233592,-181.021676883927
"村里萬華區萬壽里",5.90218952422156,20.4296894155944,0.288902557652996,0.772656858812174,-34.1400043459962,45.9443833944393
"村里萬華區壽德里",-128.383311702686,41.4626433730175,-3.09636099531062,0.00195994209553821,-209.650098022342,-47.116525383029
"村里萬華區榮德里",11.7439159844935,41.5674839093082,0.282526505816814,0.777540716223988,-69.7283577997161,93.216189768703
"村里萬華區福星里",-164.368060551479,21.5235098593137,-7.6366755062652,2.25906483795547e-14,-206.55414263143,-122.181978471527
"村里萬華區福音里",-206.032384209125,20.6848514269956,-9.9605445529202,2.35650167588007e-23,-246.574695654358,-165.490072763892
"村里萬華區綠堤里",-233.295272193965,79.0520515127361,-2.95116025112111,0.00316694498068185,-388.237303280115,-78.3532411078153
"村里萬華區銘德里",-74.3878825149776,56.5082688070861,-1.31640703361363,0.188042059719682,-185.144096611729,36.3683315817742
"村里萬華區糖廍里",-255.388319038875,38.3662335848445,-6.6565908398097,2.82449056038734e-11,-330.586141777273,-180.190496300477
"村里萬華區興德里",-137.135969014723,47.6847061448087,-2.87588998867413,0.00403019728528119,-230.597999163713,-43.6739388657329
"村里萬華區錦德里",-103.098134951361,26.0290252664783,-3.96089111658502,7.4749348982031e-05,-154.115027806205,-52.0812420965171
"村里萬華區雙園里",-263.103713378455,38.7159064504211,-6.79575237933229,1.08665024439426e-11,-338.986894978153,-187.220531778757
"村里萬華區騰雲里",-138.694809799466,47.6558244975904,-2.91034330560116,0.00361153236330333,-232.100231916211,-45.2893876827214
"是否為店面TRUE:季數差-38",-276.692010478523,232.523717011163,-1.18995177797386,0.2340696499251,-732.438525590865,179.054504633818
"是否為店面TRUE:季數差-37",NA,NA,NA,NA,NA,NA
"是否為店面TRUE:季數差-36",595.357246049151,107.697185333059,5.52806690544398,3.25006627026934e-08,384.270749007676,806.443743090626
"是否為店面TRUE:季數差-35",28.3753621560251,33.9345498414701,0.836179123889501,0.403057184882273,-38.1363598779625,94.8870841900127
"是否為店面TRUE:季數差-34",123.210775413495,36.272861239018,3.39677574927448,0.000682252449759132,52.1159627409347,194.305588086055
"是否為店面TRUE:季數差-33",58.4834340869925,31.8117942954201,1.83841984969117,0.0660050780940004,-3.86768680495649,120.834554978941
"是否為店面TRUE:季數差-32",194.069421900157,31.3268320330249,6.19499034232276,5.86333418446312e-10,132.668827104593,255.47001669572
"是否為店面TRUE:季數差-31",108.132329678596,32.256054451552,3.35231110925264,0.000801851519053789,44.910458823749,171.354200533443
"是否為店面TRUE:季數差-30",58.1054531122254,32.6152349375033,1.78154329483034,0.0748283610881722,-5.82041154107276,122.031317765524
"是否為店面TRUE:季數差-29",120.808278629634,31.6881081822056,3.81241688317241,0.000137740185689901,58.6995825354215,182.916974723847
"是否為店面TRUE:季數差-28",254.369909803408,31.6276783943994,8.0426361565777,8.93813314940903e-16,192.379656101032,316.360163505784
"是否為店面TRUE:季數差-27",167.43875701164,31.1416028735627,5.37669039360157,7.61258111800102e-08,106.401211392337,228.476302630943
"是否為店面TRUE:季數差-26",167.34087704156,31.8659422851546,5.2514021253192,1.51414838922101e-07,104.883626082798,229.798128000321
"是否為店面TRUE:季數差-25",132.340923350127,30.7083829278735,4.30960248414785,1.63785969977119e-05,72.152488879841,192.529357820412
"是否為店面TRUE:季數差-24",195.585650297467,30.2206618666757,6.47191815852116,9.74458177795239e-11,136.353149169572,254.818151425361
"是否為店面TRUE:季數差-23",151.029847301738,31.1777870501075,4.84414904300329,1.27444778195159e-06,89.9213806917753,212.138313911701
"是否為店面TRUE:季數差-22",121.315693647736,30.5732099539772,3.96803913721707,7.2543403807159e-05,61.3921982235935,181.239189071879
"是否為店面TRUE:季數差-21",82.0916405461087,29.4694795443465,2.78564948602417,0.00534359187325845,24.331456866155,139.851824226062
"是否為店面TRUE:季數差-20",118.258435228124,29.7766437180973,3.97151661374953,7.1492624581503e-05,59.8962097282919,176.620660727956
"是否為店面TRUE:季數差-19",157.247720282017,30.3083405920642,5.18826558004267,2.12891221517651e-07,97.8433688411354,216.652071722898
"是否為店面TRUE:季數差-18",196.024118600197,32.3835555444942,6.05319938790741,1.42764038242331e-09,132.55234558686,259.495891613535
"是否為店面TRUE:季數差-17",178.479585866844,30.5466826316562,5.84284676732398,5.15576867777346e-09,118.608083997847,238.351087735841
"是否為店面TRUE:季數差-16",86.7491314407384,30.0461283120423,2.88719832851043,0.00388815987466654,27.8587161022716,145.639546779205
"是否為店面TRUE:季數差-15",28.4163186997447,30.6282603634174,0.927781021924619,0.353524581962544,-31.6150755339489,88.4477129334383
"是否為店面TRUE:季數差-14",18.2656851854895,30.4522313710069,0.59981434407726,0.548632043236219,-41.4206922005422,77.9520625715211
"是否為店面TRUE:季數差-13",41.6593187619922,30.4200729875695,1.36946807389368,0.170857693272058,-17.964028188385,101.282665712369
"是否為店面TRUE:季數差-12",58.6894716441499,29.9288668936978,1.96096537341707,0.0498872843831705,0.0288887006514571,117.350054587648
"是否為店面TRUE:季數差-11",44.3249160638302,30.4816274481236,1.45415188671492,0.14590898241792,-15.4190776371138,104.068909764774
"是否為店面TRUE:季數差-10",126.175237329789,30.5734454067819,4.12695512890411,3.68051192066302e-05,66.2512804181185,186.099194241458
"是否為店面TRUE:季數差-9",48.6786693600215,29.3685655492576,1.6575092603136,0.0974213372562284,-8.88372287663767,106.241061596681
"是否為店面TRUE:季數差-8",13.4662471564988,29.8197415862149,0.451588325055239,0.651567074334054,-44.9804501703616,71.9129444833592
"是否為店面TRUE:季數差-7",72.2255985225889,29.415014467939,2.45539904803758,0.0140754012258059,14.5721663993672,129.87903064581
"是否為店面TRUE:季數差-6",53.5873434827382,30.4116931122113,1.76206379845459,0.0780631731206424,-6.01957891086377,113.19426587634
"是否為店面TRUE:季數差-5",60.0484958957952,29.4495682590118,2.03902805527276,0.041451225191644,2.32733833764681,117.769653453944
"是否為店面TRUE:季數差-4",36.9957274002644,27.7165922697292,1.33478629119459,0.181950931400209,-17.3287969970138,91.3202517975426
"是否為店面TRUE:季數差-3",47.537717960175,28.7171137833709,1.65537937826128,0.0978523471013521,-8.74782873193973,103.82326465229
"是否為店面TRUE:季數差-2",22.3989751729857,29.8179430914422,0.751191157092734,0.452540314514462,-36.0441971038899,80.8421474498613
"是否為店面TRUE:季數差-1",29.9186507839952,27.8560592584054,1.07404462729118,0.282806628767374,-24.6792289289446,84.5165304969351
"是否為店面TRUE:季數差1",45.1408497599115,29.7293839526119,1.51839169731419,0.128920499897682,-13.1287465935184,103.410446113341
"是否為店面TRUE:季數差2",101.645503468999,30.0174125161285,3.38621802976469,0.000709045883606698,42.8113710941993,160.479635843798
"是否為店面TRUE:季數差3",82.9299340338566,29.7309389293331,2.78934796613625,0.00528295021344368,24.657289925854,141.202578141859
"是否為店面TRUE:季數差4",52.329809025451,28.5461096248201,1.83316780161005,0.066782147020096,-3.62056949401013,108.280187544912
"是否為店面TRUE:季數差5",13.9814697487222,29.5713351552568,0.4728048184269,0.636354008257674,-43.9783509416564,71.9412904391007
"是否為店面TRUE:季數差6",85.6881932657541,36.765574308414,2.33066380377863,0.0197741074592119,13.6276629140951,157.748723617413
